edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_6537	Sg_M15_29	Sg_B07_62	0.419	0.419	0.001	0.001	Positive
edge_6538	Sg_M15_29	Sg_B08_36	0.5972	0.5972	0.001	0.001	Positive
edge_6539	Sg_M15_29	Sg_B14_13	0.5113	0.5113	0.001	0.001	Positive
edge_6540	Sg_M15_29	Sg_B15_23	0.6661	0.6661	0.001	0.001	Positive
edge_6541	Sg_M15_29	Sg_B26_35	-0.3251	0.3251	0.001	0.001	Negative
edge_6542	Sg_M15_29	Sg_CA25_21	0.5224	0.5224	0.001	0.001	Positive
edge_6543	Sg_M15_29	Sg_CB03_47	-0.3111	0.3111	0.001	0.001	Negative
edge_6544	Sg_M15_29	Sg_CD24A_10	0.6124	0.6124	0.001	0.001	Positive
edge_6545	Sg_M15_29	Sg_CD26A_19	0.5808	0.5808	0.001	0.001	Positive
edge_6546	Sg_M15_29	Sg_CD30A_34	0.7307	0.7307	0.001	0.001	Positive
edge_6547	Sg_M15_29	Sg_CE19A_15	0.3731	0.3731	0.001	0.001	Positive
edge_6548	Sg_M15_29	Sg_CE19A_24	0.3615	0.3615	0.001	0.001	Positive
edge_6549	Sg_M15_29	Sg_CE19A_29	0.446	0.446	0.001	0.001	Positive
edge_6550	Sg_M15_29	Sg_CK05A_18	0.5275	0.5275	0.001	0.001	Positive
edge_6551	Sg_M15_29	Sg_CK05A_56	0.5019	0.5019	0.001	0.001	Positive
edge_6552	Sg_M15_29	Sg_CK51A_47	0.3746	0.3746	0.001	0.001	Positive
edge_6553	Sg_M15_29	Sg_CK52A_74	0.4835	0.4835	0.001	0.001	Positive
edge_6554	Sg_M15_29	Sg_CM21_57	0.6703	0.6703	0.001	0.001	Positive
edge_6555	Sg_M15_29	Sg_D10_17	0.66	0.66	0.001	0.001	Positive
edge_6556	Sg_M15_29	Sg_EB03_22	-0.408	0.408	0.001	0.001	Negative
edge_6557	Sg_M15_29	Sg_EB13_4	0.6817	0.6817	0.001	0.001	Positive
edge_6558	Sg_M15_29	Sg_EM12_46	0.4789	0.4789	0.001	0.001	Positive
edge_6559	Sg_M15_29	Sg_G06_9	0.3503	0.3503	0.001	0.001	Positive
edge_6560	Sg_M15_29	Sg_G26_22	0.7013	0.7013	0.001	0.001	Positive
edge_6561	Sg_M15_29	Sg_G39_28	0.4269	0.4269	0.001	0.001	Positive
edge_6562	Sg_M15_29	Sg_G43_29	0.4228	0.4228	0.001	0.001	Positive
edge_6563	Sg_M15_29	Sg_I12_44	0.4688	0.4688	0.001	0.001	Positive
edge_6564	Sg_M15_29	Sg_I12_6	-0.3163	0.3163	0.001	0.001	Negative
edge_6565	Sg_M15_29	Sg_K14_18	-0.4625	0.4625	0.001	0.001	Negative
edge_6566	Sg_M15_29	Sg_K36_3	0.4496	0.4496	0.001	0.001	Positive
edge_6567	Sg_M15_29	Sg_M02_8	-0.3923	0.3923	0.001	0.001	Negative
edge_6568	Sg_M15_29	Sg_M08_36	-0.3503	0.3503	0.001	0.001	Negative
edge_6569	Sg_M15_29	Sg_M12_21	0.67	0.67	0.001	0.001	Positive
edge_6570	Sg_M15_29	Sg_M12_39	0.8109	0.8109	0.001	0.001	Positive
edge_6571	Sg_M17_3	Gp_EAB_462	0.5639	0.5639	0.001	0.001	Positive
edge_6572	Sg_M17_3	Gp_MJ1_12	-0.3639	0.3639	0.001	0.001	Negative
edge_6573	Sg_M17_3	Gp_MJ1_272	-0.311	0.311	0.001	0.001	Negative
edge_6574	Sg_M17_3	Gp_MJ1_444	-0.3266	0.3266	0.001	0.001	Negative
edge_6575	Sg_M17_3	Gp_MJ4_197	-0.468	0.468	0.001	0.001	Negative
edge_6576	Sg_M17_3	Gp_NH_148	-0.3576	0.3576	0.001	0.001	Negative
edge_6577	Sg_M17_3	Sg_A11_10	-0.3245	0.3245	0.001	0.001	Negative
edge_6578	Sg_M17_3	Sg_A19_11	-0.3755	0.3755	0.001	0.001	Negative
edge_6579	Sg_M17_3	Sg_A19_12	-0.4907	0.4907	0.001	0.001	Negative
edge_6580	Sg_M17_3	Sg_A19_18	0.3564	0.3564	0.001	0.001	Positive
edge_6581	Sg_M17_3	Sg_A22_19	-0.3211	0.3211	0.001	0.001	Negative
edge_6582	Sg_M17_3	Sg_A22_3	-0.4039	0.4039	0.001	0.001	Negative
edge_6583	Sg_M17_3	Sg_A22_8	-0.5289	0.5289	0.001	0.001	Negative
edge_6584	Sg_M17_3	Sg_A27_31	-0.5891	0.5891	0.001	0.001	Negative
edge_6585	Sg_M17_3	Sg_A33_4	-0.2962	0.2962	0.001	0.001	Negative
edge_6586	Sg_M17_3	Sg_B03_29	0.551	0.551	0.001	0.001	Positive
edge_6587	Sg_M17_3	Sg_B07_50	0.6351	0.6351	0.001	0.001	Positive
edge_6588	Sg_M17_3	Sg_B15_22	-0.4867	0.4867	0.001	0.001	Negative
edge_6589	Sg_M17_3	Sg_B15_25	-0.3407	0.3407	0.001	0.001	Negative
edge_6590	Sg_M17_3	Sg_B15_35	-0.5377	0.5377	0.001	0.001	Negative
edge_6591	Sg_M17_3	Sg_B19_58	0.4845	0.4845	0.001	0.001	Positive
edge_6592	Sg_M17_3	Sg_B25_10	-0.4234	0.4234	0.001	0.001	Negative
edge_6593	Sg_M17_3	Sg_B26_35	0.4591	0.4591	0.001	0.001	Positive
edge_6594	Sg_M17_3	Sg_B26_4	0.5857	0.5857	0.001	0.001	Positive
edge_6595	Sg_M17_3	Sg_B27_18	-0.4305	0.4305	0.001	0.001	Negative
edge_6596	Sg_M17_3	Sg_C04_33	0.3692	0.3692	0.001	0.001	Positive
edge_6597	Sg_M17_3	Sg_CA11_52	-0.4691	0.4691	0.001	0.001	Negative
edge_6598	Sg_M17_3	Sg_CA25_14	0.5058	0.5058	0.001	0.001	Positive
edge_6599	Sg_M17_3	Sg_CA40A_55	0.5723	0.5723	0.001	0.001	Positive
edge_6600	Sg_M17_3	Sg_CA9_20	-0.431	0.431	0.001	0.001	Negative
edge_6601	Sg_M17_3	Sg_CD22A_27	0.3564	0.3564	0.001	0.001	Positive
edge_6602	Sg_M17_3	Sg_CD22A_44	0.4341	0.4341	0.001	0.001	Positive
edge_6603	Sg_M17_3	Sg_CD23A_20	0.3657	0.3657	0.001	0.001	Positive
edge_6604	Sg_M17_3	Sg_CD28A_40	0.4064	0.4064	0.001	0.001	Positive
edge_6605	Sg_M17_3	Sg_CG50A_22	0.3818	0.3818	0.001	0.001	Positive
edge_6606	Sg_M17_3	Sg_CK05A_46	0.6483	0.6483	0.001	0.001	Positive
edge_6607	Sg_M17_3	Sg_CK52A_43	0.677	0.677	0.001	0.001	Positive
edge_6608	Sg_M17_3	Sg_CM17_58	0.5204	0.5204	0.001	0.001	Positive
edge_6609	Sg_M17_3	Sg_CM17_7	0.7239	0.7239	0.001	0.001	Positive
edge_6610	Sg_M17_3	Sg_CM29A_16	0.6569	0.6569	0.001	0.001	Positive
edge_6611	Sg_M17_3	Sg_CM31A_43	-0.5115	0.5115	0.001	0.001	Negative
edge_6612	Sg_M17_3	Sg_CM32A_26	0.6289	0.6289	0.001	0.001	Positive
edge_6613	Sg_M17_3	Sg_CM32A_49	-0.3455	0.3455	0.001	0.001	Negative
edge_6614	Sg_M17_3	Sg_CM33A_39	0.3152	0.3152	0.001	0.001	Positive
edge_6615	Sg_M17_3	Sg_CM33A_60	0.6967	0.6967	0.001	0.001	Positive
edge_6616	Sg_M17_3	Sg_CM33A_9	0.4581	0.4581	0.001	0.001	Positive
edge_6617	Sg_M17_3	Sg_CM35A_15	0.678	0.678	0.001	0.001	Positive
edge_6618	Sg_M17_3	Sg_D02_32	-0.5434	0.5434	0.001	0.001	Negative
edge_6619	Sg_M17_3	Sg_D02_9	-0.5281	0.5281	0.001	0.001	Negative
edge_6620	Sg_M17_3	Sg_D03_78	0.467	0.467	0.001	0.001	Positive
edge_6621	Sg_M17_3	Sg_D18_45	-0.4421	0.4421	0.001	0.001	Negative
edge_6622	Sg_M17_3	Sg_E04_12	-0.4632	0.4632	0.001	0.001	Negative
edge_6623	Sg_M17_3	Sg_E06_10	0.6125	0.6125	0.001	0.001	Positive
edge_6624	Sg_M17_3	Sg_E10_50	-0.4002	0.4002	0.001	0.001	Negative
edge_6625	Sg_M17_3	Sg_EA57_9	-0.5145	0.5145	0.001	0.001	Negative
edge_6626	Sg_M17_3	Sg_EB08_12	-0.4169	0.4169	0.001	0.001	Negative
edge_6627	Sg_M17_3	Sg_G11_20	0.5338	0.5338	0.001	0.001	Positive
edge_6628	Sg_M17_3	Sg_G18_1	0.4234	0.4234	0.001	0.001	Positive
edge_6629	Sg_M17_3	Sg_G26_10	0.3825	0.3825	0.001	0.001	Positive
edge_6630	Sg_M17_3	Sg_G33_7	0.5743	0.5743	0.001	0.001	Positive
edge_6631	Sg_M17_3	Sg_I05_27	0.606	0.606	0.001	0.001	Positive
edge_6632	Sg_M17_3	Sg_I06_25	-0.3456	0.3456	0.001	0.001	Negative
edge_6633	Sg_M17_3	Sg_I13_16	0.4481	0.4481	0.001	0.001	Positive
edge_6634	Sg_M17_3	Sg_K09_1	-0.5561	0.5561	0.001	0.001	Negative
edge_6635	Sg_M17_3	Sg_K15_44	-0.5017	0.5017	0.001	0.001	Negative
edge_6636	Sg_M17_3	Sg_K17_22	0.4219	0.4219	0.001	0.001	Positive
edge_6637	Sg_M17_3	Sg_K22_12	-0.3318	0.3318	0.001	0.001	Negative
edge_6638	Sg_M17_3	Sg_K22_8	-0.4047	0.4047	0.001	0.001	Negative
edge_6639	Sg_M17_3	Sg_K32_30	0.3338	0.3338	0.001	0.001	Positive
edge_6640	Sg_M17_3	Sg_K34_1	0.489	0.489	0.001	0.001	Positive
edge_6641	Sg_M17_3	Sg_K36_16	-0.5458	0.5458	0.001	0.001	Negative
edge_6642	Sg_M17_3	Sg_K36_27	-0.4345	0.4345	0.001	0.001	Negative
edge_6643	Sg_M17_3	Sg_K36_29	-0.45	0.45	0.001	0.001	Negative
edge_6644	Sg_M17_3	Sg_K40_38	0.4662	0.4662	0.001	0.001	Positive
edge_6645	Sg_M17_3	Sg_K40_4	0.6486	0.6486	0.001	0.001	Positive
edge_6646	Sg_M17_3	Sg_M01_13	0.6146	0.6146	0.001	0.001	Positive
edge_6647	Sg_M17_3	Sg_M01_30	0.7921	0.7921	0.001	0.001	Positive
edge_6648	Sg_M17_3	Sg_M02_5	-0.4081	0.4081	0.001	0.001	Negative
edge_6649	Sg_M17_3	Sg_M07_27	0.492	0.492	0.001	0.001	Positive
edge_6650	Sg_M17_3	Sg_M11_7	0.4236	0.4236	0.001	0.001	Positive
edge_6651	Sg_M17_3	Sg_M12_6	-0.5389	0.5389	0.001	0.001	Negative
edge_6652	Sg_M17_3	Sg_M15_10	0.5136	0.5136	0.001	0.001	Positive
edge_6653	Sg_M17_33	Gp_EAB_462	0.4009	0.4009	0.001	0.001	Positive
edge_6654	Sg_M17_33	Gp_MJ1_272	-0.3703	0.3703	0.001	0.001	Negative
edge_6655	Sg_M17_33	Gp_MJ1_444	-0.3764	0.3764	0.001	0.001	Negative
edge_6656	Sg_M17_33	Gp_MJ3_423	-0.3532	0.3532	0.001	0.001	Negative
edge_6657	Sg_M17_33	Gp_MJ4_197	-0.3693	0.3693	0.001	0.001	Negative
edge_6658	Sg_M17_33	Gp_NH_148	-0.4027	0.4027	0.001	0.001	Negative
edge_6659	Sg_M17_33	Sg_A11_10	-0.3579	0.3579	0.001	0.001	Negative
edge_6660	Sg_M17_33	Sg_A19_12	-0.4421	0.4421	0.001	0.001	Negative
edge_6661	Sg_M17_33	Sg_A22_19	-0.3786	0.3786	0.001	0.001	Negative
edge_6662	Sg_M17_33	Sg_A22_3	-0.3635	0.3635	0.001	0.001	Negative
edge_6663	Sg_M17_33	Sg_A22_8	-0.4688	0.4688	0.001	0.001	Negative
edge_6664	Sg_M17_33	Sg_A27_31	-0.4305	0.4305	0.001	0.001	Negative
edge_6665	Sg_M17_33	Sg_A33_4	-0.3916	0.3916	0.001	0.001	Negative
edge_6666	Sg_M17_33	Sg_B03_29	0.512	0.512	0.001	0.001	Positive
edge_6667	Sg_M17_33	Sg_B07_50	0.5429	0.5429	0.001	0.001	Positive
edge_6668	Sg_M17_33	Sg_B08_36	-0.3504	0.3504	0.001	0.001	Negative
edge_6669	Sg_M17_33	Sg_B14_1	-0.3068	0.3068	0.001	0.001	Negative
edge_6670	Sg_M17_33	Sg_B15_22	-0.3916	0.3916	0.001	0.001	Negative
edge_6671	Sg_M17_33	Sg_B15_23	-0.4075	0.4075	0.001	0.001	Negative
edge_6672	Sg_M17_33	Sg_B15_25	-0.4044	0.4044	0.001	0.001	Negative
edge_6673	Sg_M17_33	Sg_B15_35	-0.4716	0.4716	0.001	0.001	Negative
edge_6674	Sg_M17_33	Sg_B19_58	0.3755	0.3755	0.001	0.001	Positive
edge_6675	Sg_M17_33	Sg_B25_10	-0.4378	0.4378	0.001	0.001	Negative
edge_6676	Sg_M17_33	Sg_B26_35	0.4505	0.4505	0.001	0.001	Positive
edge_6677	Sg_M17_33	Sg_B26_4	0.5438	0.5438	0.001	0.001	Positive
edge_6678	Sg_M17_33	Sg_B27_18	-0.3849	0.3849	0.001	0.001	Negative
edge_6679	Sg_M17_33	Sg_B27_6	-0.4084	0.4084	0.001	0.001	Negative
edge_6680	Sg_M17_33	Sg_C04_33	0.4594	0.4594	0.001	0.001	Positive
edge_6681	Sg_M17_33	Sg_C14_34	0.2914	0.2914	0.001	0.001	Positive
edge_6682	Sg_M17_33	Sg_CA11_52	-0.4022	0.4022	0.001	0.001	Negative
edge_6683	Sg_M17_33	Sg_CA13_9	0.3904	0.3904	0.001	0.001	Positive
edge_6684	Sg_M17_33	Sg_CA25_14	0.5609	0.5609	0.001	0.001	Positive
edge_6685	Sg_M17_33	Sg_CA40A_55	0.5277	0.5277	0.001	0.001	Positive
edge_6686	Sg_M17_33	Sg_CA9_20	-0.3983	0.3983	0.001	0.001	Negative
edge_6687	Sg_M17_33	Sg_CD22A_27	0.3865	0.3865	0.001	0.001	Positive
edge_6688	Sg_M17_33	Sg_CD22A_44	0.6024	0.6024	0.001	0.001	Positive
edge_6689	Sg_M17_33	Sg_CD28A_40	0.3441	0.3441	0.001	0.001	Positive
edge_6690	Sg_M17_33	Sg_CG50A_22	0.3549	0.3549	0.001	0.001	Positive
edge_6691	Sg_M17_33	Sg_CK05A_46	0.5195	0.5195	0.001	0.001	Positive
edge_6692	Sg_M17_33	Sg_CK52A_43	0.6144	0.6144	0.001	0.001	Positive
edge_6693	Sg_M17_33	Sg_CM17_58	0.5241	0.5241	0.001	0.001	Positive
edge_6694	Sg_M17_33	Sg_CM17_7	0.6978	0.6978	0.001	0.001	Positive
edge_6695	Sg_M17_33	Sg_CM29A_16	0.5646	0.5646	0.001	0.001	Positive
edge_6696	Sg_M17_33	Sg_CM31A_43	-0.3582	0.3582	0.001	0.001	Negative
edge_6697	Sg_M17_33	Sg_CM32A_26	0.5578	0.5578	0.001	0.001	Positive
edge_6698	Sg_M17_33	Sg_CM33A_60	0.5603	0.5603	0.001	0.001	Positive
edge_6699	Sg_M17_33	Sg_CM33A_9	0.4241	0.4241	0.001	0.001	Positive
edge_6700	Sg_M17_33	Sg_CM35A_15	0.5557	0.5557	0.001	0.001	Positive
edge_6701	Sg_M17_33	Sg_D02_32	-0.5436	0.5436	0.001	0.001	Negative
edge_6702	Sg_M17_33	Sg_D02_9	-0.3879	0.3879	0.001	0.001	Negative
edge_6703	Sg_M17_33	Sg_D03_78	0.4025	0.4025	0.001	0.001	Positive
edge_6704	Sg_M17_33	Sg_D10_17	-0.3595	0.3595	0.001	0.001	Negative
edge_6705	Sg_M17_33	Sg_D18_45	-0.3911	0.3911	0.001	0.001	Negative
edge_6706	Sg_M17_33	Sg_E04_12	-0.4471	0.4471	0.001	0.001	Negative
edge_6707	Sg_M17_33	Sg_E06_10	0.5729	0.5729	0.001	0.001	Positive
edge_6708	Sg_M17_33	Sg_EA57_9	-0.3657	0.3657	0.001	0.001	Negative
edge_6709	Sg_M17_33	Sg_EB08_12	-0.4922	0.4922	0.001	0.001	Negative
edge_6710	Sg_M17_33	Sg_G11_20	0.5023	0.5023	0.001	0.001	Positive
edge_6711	Sg_M17_33	Sg_G18_1	0.3666	0.3666	0.001	0.001	Positive
edge_6712	Sg_M17_33	Sg_G26_10	0.4833	0.4833	0.001	0.001	Positive
edge_6713	Sg_M17_33	Sg_G33_7	0.5714	0.5714	0.001	0.001	Positive
edge_6714	Sg_M17_33	Sg_G46_34	0.4052	0.4052	0.001	0.001	Positive
edge_6715	Sg_M17_33	Sg_G47_17	-0.3254	0.3254	0.001	0.001	Negative
edge_6716	Sg_M17_33	Sg_I05_27	0.5728	0.5728	0.001	0.001	Positive
edge_6717	Sg_M17_33	Sg_I06_25	-0.3972	0.3972	0.001	0.001	Negative
edge_6718	Sg_M17_33	Sg_I13_16	0.4291	0.4291	0.001	0.001	Positive
edge_6719	Sg_M17_33	Sg_K09_1	-0.5868	0.5868	0.001	0.001	Negative
edge_6720	Sg_M17_33	Sg_K15_44	-0.4722	0.4722	0.001	0.001	Negative
edge_6721	Sg_M17_33	Sg_K22_8	-0.4147	0.4147	0.001	0.001	Negative
edge_6722	Sg_M17_33	Sg_K34_1	0.3813	0.3813	0.001	0.001	Positive
edge_6723	Sg_M17_33	Sg_K36_16	-0.4661	0.4661	0.001	0.001	Negative
edge_6724	Sg_M17_33	Sg_K36_27	-0.3981	0.3981	0.001	0.001	Negative
edge_6725	Sg_M17_33	Sg_K36_29	-0.5048	0.5048	0.001	0.001	Negative
edge_6726	Sg_M17_33	Sg_K40_38	0.4275	0.4275	0.001	0.001	Positive
edge_6727	Sg_M17_33	Sg_K40_4	0.5368	0.5368	0.001	0.001	Positive
edge_6728	Sg_M17_33	Sg_M01_13	0.5407	0.5407	0.001	0.001	Positive
edge_6729	Sg_M17_33	Sg_M01_30	0.4391	0.4391	0.001	0.001	Positive
edge_6730	Sg_M17_33	Sg_M02_5	-0.3552	0.3552	0.001	0.001	Negative
edge_6731	Sg_M17_33	Sg_M07_27	0.5391	0.5391	0.001	0.001	Positive
edge_6732	Sg_M17_33	Sg_M12_6	-0.4408	0.4408	0.001	0.001	Negative
edge_6733	Sg_M17_33	Sg_M15_29	-0.2952	0.2952	0.001	0.001	Negative
edge_6734	Sg_M17_33	Sg_M17_3	0.5313	0.5313	0.001	0.001	Positive
edge_6735	Sg_M21_45	Gp_meta27_16	0.4176	0.4176	0.001	0.001	Positive
edge_6736	Sg_M21_45	Sg_A11_12	-0.341	0.341	0.001	0.001	Negative
edge_6737	Sg_M21_45	Sg_A24_54	0.3471	0.3471	0.001	0.001	Positive
edge_6738	Sg_M21_45	Sg_B04_2	0.3257	0.3257	0.001	0.001	Positive
edge_6739	Sg_M21_45	Sg_B19_30	0.3761	0.3761	0.001	0.001	Positive
edge_6740	Sg_M21_45	Sg_B23_42	0.3099	0.3099	0.001	0.001	Positive
edge_6741	Sg_M21_45	Sg_B25_38	-0.2985	0.2985	0.001	0.001	Negative
edge_6742	Sg_M21_45	Sg_B26_38	0.4755	0.4755	0.001	0.001	Positive
edge_6743	Sg_M21_45	Sg_CD23A_32	-0.3517	0.3517	0.001	0.001	Negative
edge_6744	Sg_M21_45	Sg_CD24A_1	0.3944	0.3944	0.001	0.001	Positive
edge_6745	Sg_M21_45	Sg_CK52A_74	-0.3433	0.3433	0.001	0.001	Negative
edge_6746	Sg_M21_45	Sg_CM30A_3	0.4465	0.4465	0.001	0.001	Positive
edge_6747	Sg_M21_45	Sg_CM31A_52	-0.4099	0.4099	0.001	0.001	Negative
edge_6748	Sg_M21_45	Sg_CM32A_49	-0.3344	0.3344	0.001	0.001	Negative
edge_6749	Sg_M21_45	Sg_D09_14	-0.3716	0.3716	0.001	0.001	Negative
edge_6750	Sg_M21_45	Sg_EM34_4	-0.3881	0.3881	0.001	0.001	Negative
edge_6751	Sg_M21_45	Sg_G09_4	-0.3556	0.3556	0.001	0.001	Negative
edge_6752	Sg_M21_45	Sg_G18_19	-0.3709	0.3709	0.001	0.001	Negative
edge_6753	Sg_M21_45	Sg_I07_11	-0.3542	0.3542	0.001	0.001	Negative
edge_6754	Sg_M21_45	Sg_K01_3	0.3975	0.3975	0.001	0.001	Positive
edge_6755	Sg_M21_45	Sg_K09_61	-0.3789	0.3789	0.001	0.001	Negative
edge_6756	Sg_M21_45	Sg_M03_38	0.3265	0.3265	0.001	0.001	Positive
edge_6757	Sg_M21_45	Sg_M07_39	-0.3479	0.3479	0.001	0.001	Negative
edge_6758	Sg_M21_45	Sg_M11_5	-0.3391	0.3391	0.001	0.001	Negative
edge_6759	Sg_M21_45	Sg_M12_17	0.3813	0.3813	0.001	0.001	Positive
edge_6760	Sg_OA11r1_10	Gp_NH_148	0.3565	0.3565	0.001	0.001	Positive
edge_6761	Sg_OA11r1_10	Gp_YAB_333	0.4186	0.4186	0.001	0.001	Positive
edge_6762	Sg_OA11r1_10	Sg_A27_31	0.3991	0.3991	0.001	0.001	Positive
edge_6763	Sg_OA11r1_10	Sg_A28_8	0.4296	0.4296	0.001	0.001	Positive
edge_6764	Sg_OA11r1_10	Sg_A34_19	0.3811	0.3811	0.001	0.001	Positive
edge_6765	Sg_OA11r1_10	Sg_A34_5	0.3323	0.3323	0.001	0.001	Positive
edge_6766	Sg_OA11r1_10	Sg_B07_38	-0.3973	0.3973	0.001	0.001	Negative
edge_6767	Sg_OA11r1_10	Sg_B07_50	-0.4613	0.4613	0.001	0.001	Negative
edge_6768	Sg_OA11r1_10	Sg_B07_62	-0.3648	0.3648	0.001	0.001	Negative
edge_6769	Sg_OA11r1_10	Sg_B15_22	0.5085	0.5085	0.001	0.001	Positive
edge_6770	Sg_OA11r1_10	Sg_B26_35	-0.3366	0.3366	0.001	0.001	Negative
edge_6771	Sg_OA11r1_10	Sg_B26_4	-0.4507	0.4507	0.001	0.001	Negative
edge_6772	Sg_OA11r1_10	Sg_B27_18	0.322	0.322	0.001	0.001	Positive
edge_6773	Sg_OA11r1_10	Sg_CA11_52	0.4234	0.4234	0.001	0.001	Positive
edge_6774	Sg_OA11r1_10	Sg_CA25_14	-0.3736	0.3736	0.001	0.001	Negative
edge_6775	Sg_OA11r1_10	Sg_CA40A_55	-0.4575	0.4575	0.001	0.001	Negative
edge_6776	Sg_OA11r1_10	Sg_CD28A_40	-0.382	0.382	0.001	0.001	Negative
edge_6777	Sg_OA11r1_10	Sg_CG50A_22	-0.305	0.305	0.001	0.001	Negative
edge_6778	Sg_OA11r1_10	Sg_CG50A_49	0.4561	0.4561	0.001	0.001	Positive
edge_6779	Sg_OA11r1_10	Sg_CK05A_46	-0.4384	0.4384	0.001	0.001	Negative
edge_6780	Sg_OA11r1_10	Sg_CK52A_43	-0.4245	0.4245	0.001	0.001	Negative
edge_6781	Sg_OA11r1_10	Sg_CM17_16	0.5112	0.5112	0.001	0.001	Positive
edge_6782	Sg_OA11r1_10	Sg_CM17_58	-0.4409	0.4409	0.001	0.001	Negative
edge_6783	Sg_OA11r1_10	Sg_CM17_7	-0.3966	0.3966	0.001	0.001	Negative
edge_6784	Sg_OA11r1_10	Sg_CM31A_43	0.4405	0.4405	0.001	0.001	Positive
edge_6785	Sg_OA11r1_10	Sg_CM32A_26	-0.3986	0.3986	0.001	0.001	Negative
edge_6786	Sg_OA11r1_10	Sg_CM33A_39	-0.3202	0.3202	0.001	0.001	Negative
edge_6787	Sg_OA11r1_10	Sg_CM33A_60	-0.3723	0.3723	0.001	0.001	Negative
edge_6788	Sg_OA11r1_10	Sg_CM35A_15	-0.4238	0.4238	0.001	0.001	Negative
edge_6789	Sg_OA11r1_10	Sg_D02_9	0.3199	0.3199	0.001	0.001	Positive
edge_6790	Sg_OA11r1_10	Sg_E06_10	-0.3653	0.3653	0.001	0.001	Negative
edge_6791	Sg_OA11r1_10	Sg_EA57_9	0.4066	0.4066	0.001	0.001	Positive
edge_6792	Sg_OA11r1_10	Sg_EB08_12	0.3196	0.3196	0.001	0.001	Positive
edge_6793	Sg_OA11r1_10	Sg_EM30_38	0.6804	0.6804	0.001	0.001	Positive
edge_6794	Sg_OA11r1_10	Sg_G09_4	-0.3871	0.3871	0.001	0.001	Negative
edge_6795	Sg_OA11r1_10	Sg_G18_1	-0.4065	0.4065	0.001	0.001	Negative
edge_6796	Sg_OA11r1_10	Sg_G18_19	-0.3653	0.3653	0.001	0.001	Negative
edge_6797	Sg_OA11r1_10	Sg_I05_27	-0.4234	0.4234	0.001	0.001	Negative
edge_6798	Sg_OA11r1_10	Sg_I13_16	-0.3649	0.3649	0.001	0.001	Negative
edge_6799	Sg_OA11r1_10	Sg_K01_3	0.346	0.346	0.001	0.001	Positive
edge_6800	Sg_OA11r1_10	Sg_K10_28	0.4946	0.4946	0.001	0.001	Positive
edge_6801	Sg_OA11r1_10	Sg_K22_12	0.3423	0.3423	0.001	0.001	Positive
edge_6802	Sg_OA11r1_10	Sg_K34_1	-0.3651	0.3651	0.001	0.001	Negative
edge_6803	Sg_OA11r1_10	Sg_K40_4	-0.3957	0.3957	0.001	0.001	Negative
edge_6804	Sg_OA11r1_10	Sg_M03_37	0.3369	0.3369	0.001	0.001	Positive
edge_6805	Sg_OA11r1_10	Sg_M03_38	0.3097	0.3097	0.001	0.001	Positive
edge_6806	Sg_OA11r1_10	Sg_M12_17	0.3419	0.3419	0.001	0.001	Positive
edge_6807	Sg_OA11r1_10	Sg_M17_3	-0.3385	0.3385	0.001	0.001	Negative
edge_6808	Sg_OA11r1_12	Gp_YAB_333	0.6995	0.6995	0.001	0.001	Positive
edge_6809	Sg_OA11r1_12	Sg_A20_2	0.5187	0.5187	0.001	0.001	Positive
edge_6810	Sg_OA11r1_12	Sg_A20_35	0.6568	0.6568	0.001	0.001	Positive
edge_6811	Sg_OA11r1_12	Sg_A27_23	0.6699	0.6699	0.001	0.001	Positive
edge_6812	Sg_OA11r1_12	Sg_A28_8	0.8261	0.8261	0.001	0.001	Positive
edge_6813	Sg_OA11r1_12	Sg_A34_5	0.3128	0.3128	0.001	0.001	Positive
edge_6814	Sg_OA11r1_12	Sg_B07_38	-0.3508	0.3508	0.001	0.001	Negative
edge_6815	Sg_OA11r1_12	Sg_CA9_31	-0.361	0.361	0.001	0.001	Negative
edge_6816	Sg_OA11r1_12	Sg_CD25A_53	0.3976	0.3976	0.001	0.001	Positive
edge_6817	Sg_OA11r1_12	Sg_CG50A_49	0.7256	0.7256	0.001	0.001	Positive
edge_6818	Sg_OA11r1_12	Sg_CM17_16	0.8106	0.8106	0.001	0.001	Positive
edge_6819	Sg_OA11r1_12	Sg_D02_31	0.3343	0.3343	0.001	0.001	Positive
edge_6820	Sg_OA11r1_12	Sg_EM30_38	0.7168	0.7168	0.001	0.001	Positive
edge_6821	Sg_OA11r1_12	Sg_G43_29	0.3263	0.3263	0.001	0.001	Positive
edge_6822	Sg_OA11r1_12	Sg_I12_32	-0.3401	0.3401	0.001	0.001	Negative
edge_6823	Sg_OA11r1_12	Sg_K10_28	0.8073	0.8073	0.001	0.001	Positive
edge_6824	Sg_OA11r1_12	Sg_M03_38	0.6072	0.6072	0.001	0.001	Positive
edge_6825	Sg_OA11r1_12	Sg_OA11r1_10	0.5147	0.5147	0.001	0.001	Positive
edge_6826	Sg_OA11r1_9	Gp_EAB_462	-0.3453	0.3453	0.001	0.001	Negative
edge_6827	Sg_OA11r1_9	Gp_MJ1_12	0.4447	0.4447	0.001	0.001	Positive
edge_6828	Sg_OA11r1_9	Gp_MJ1_444	0.3527	0.3527	0.001	0.001	Positive
edge_6829	Sg_OA11r1_9	Gp_MJ4_197	0.5324	0.5324	0.001	0.001	Positive
