edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_4277	Sg_M02_8	Sg_K01_3	0.3854	0.3854	0.001	0.001	Positive
edge_4278	Sg_M02_8	Sg_K15_44	0.6194	0.6194	0.001	0.001	Positive
edge_4279	Sg_M02_8	Sg_K17_22	-0.5693	0.5693	0.001	0.001	Negative
edge_4280	Sg_M02_8	Sg_K22_8	0.4625	0.4625	0.001	0.001	Positive
edge_4281	Sg_M02_8	Sg_K34_1	-0.4416	0.4416	0.001	0.001	Negative
edge_4282	Sg_M02_8	Sg_K36_16	0.6155	0.6155	0.001	0.001	Positive
edge_4283	Sg_M02_8	Sg_K36_27	0.6972	0.6972	0.001	0.001	Positive
edge_4284	Sg_M02_8	Sg_K36_29	0.6095	0.6095	0.001	0.001	Positive
edge_4285	Sg_M02_8	Sg_K36_3	-0.5613	0.5613	0.001	0.001	Negative
edge_4286	Sg_M02_8	Sg_K40_4	-0.4519	0.4519	0.001	0.001	Negative
edge_4287	Sg_M02_8	Sg_M02_5	0.6641	0.6641	0.001	0.001	Positive
edge_4288	Sg_M03_37	Gp_MJ4_65	0.5017	0.5017	0.001	0.001	Positive
edge_4289	Sg_M03_37	Sg_A19_11	0.448	0.448	0.001	0.001	Positive
edge_4290	Sg_M03_37	Sg_A19_36	0.4517	0.4517	0.001	0.001	Positive
edge_4291	Sg_M03_37	Sg_B07_62	-0.4046	0.4046	0.001	0.001	Negative
edge_4292	Sg_M03_37	Sg_CB03_44	0.5961	0.5961	0.001	0.001	Positive
edge_4293	Sg_M03_37	Sg_CE19A_29	-0.447	0.447	0.001	0.001	Negative
edge_4294	Sg_M03_37	Sg_EM03_7	-0.3959	0.3959	0.001	0.001	Negative
edge_4295	Sg_M03_37	Sg_G06_9	-0.3925	0.3925	0.001	0.001	Negative
edge_4296	Sg_M03_37	Sg_G18_1	-0.3933	0.3933	0.001	0.001	Negative
edge_4297	Sg_M03_37	Sg_I12_44	-0.4058	0.4058	0.001	0.001	Negative
edge_4298	Sg_M03_38	Gp_MJ1_272	-0.3509	0.3509	0.001	0.001	Negative
edge_4299	Sg_M03_38	Gp_YAB_333	0.6214	0.6214	0.001	0.001	Positive
edge_4300	Sg_M03_38	Sg_A19_12	-0.3725	0.3725	0.001	0.001	Negative
edge_4301	Sg_M03_38	Sg_A20_2	0.5382	0.5382	0.001	0.001	Positive
edge_4302	Sg_M03_38	Sg_A20_35	0.5703	0.5703	0.001	0.001	Positive
edge_4303	Sg_M03_38	Sg_A27_23	0.6012	0.6012	0.001	0.001	Positive
edge_4304	Sg_M03_38	Sg_A28_8	0.5824	0.5824	0.001	0.001	Positive
edge_4305	Sg_M03_38	Sg_CA11_45	-0.4445	0.4445	0.001	0.001	Negative
edge_4306	Sg_M03_38	Sg_CG50A_49	0.5553	0.5553	0.001	0.001	Positive
edge_4307	Sg_M03_38	Sg_CM17_16	0.5796	0.5796	0.001	0.001	Positive
edge_4308	Sg_M03_38	Sg_EM30_38	0.6425	0.6425	0.001	0.001	Positive
edge_4309	Sg_M03_38	Sg_K10_28	0.5907	0.5907	0.001	0.001	Positive
edge_4310	Sg_M03_38	Sg_K22_8	-0.3872	0.3872	0.001	0.001	Negative
edge_4311	Sg_M07_23	Sg_D02_31	0.8379	0.8379	0.001	0.001	Positive
edge_4312	Sg_M07_23	Sg_EA57_9	-0.3841	0.3841	0.001	0.001	Negative
edge_4313	Sg_M07_23	Sg_K22_14	0.5518	0.5518	0.001	0.001	Positive
edge_4314	Sg_M07_27	Gp_EAB_462	0.5459	0.5459	0.001	0.001	Positive
edge_4315	Sg_M07_27	Gp_MJ1_12	-0.4293	0.4293	0.001	0.001	Negative
edge_4316	Sg_M07_27	Gp_MJ1_149	-0.4559	0.4559	0.001	0.001	Negative
edge_4317	Sg_M07_27	Gp_MJ1_444	-0.556	0.556	0.001	0.001	Negative
edge_4318	Sg_M07_27	Gp_MJ3_423	-0.4183	0.4183	0.001	0.001	Negative
edge_4319	Sg_M07_27	Gp_MJ4_197	-0.4201	0.4201	0.001	0.001	Negative
edge_4320	Sg_M07_27	Gp_MJ4_65	-0.4246	0.4246	0.001	0.001	Negative
edge_4321	Sg_M07_27	Gp_NH_148	-0.406	0.406	0.001	0.001	Negative
edge_4322	Sg_M07_27	Gp_meta27_16	-0.4239	0.4239	0.001	0.001	Negative
edge_4323	Sg_M07_27	Sg_A11_10	-0.4692	0.4692	0.001	0.001	Negative
edge_4324	Sg_M07_27	Sg_A17_17	-0.4604	0.4604	0.001	0.001	Negative
edge_4325	Sg_M07_27	Sg_A19_11	-0.408	0.408	0.001	0.001	Negative
edge_4326	Sg_M07_27	Sg_A19_36	-0.4687	0.4687	0.001	0.001	Negative
edge_4327	Sg_M07_27	Sg_A22_3	-0.5045	0.5045	0.001	0.001	Negative
edge_4328	Sg_M07_27	Sg_A22_8	-0.5379	0.5379	0.001	0.001	Negative
edge_4329	Sg_M07_27	Sg_A27_31	-0.4865	0.4865	0.001	0.001	Negative
edge_4330	Sg_M07_27	Sg_A33_4	-0.4545	0.4545	0.001	0.001	Negative
edge_4331	Sg_M07_27	Sg_B03_29	0.5555	0.5555	0.001	0.001	Positive
edge_4332	Sg_M07_27	Sg_B04_2	-0.4447	0.4447	0.001	0.001	Negative
edge_4333	Sg_M07_27	Sg_B07_50	0.5013	0.5013	0.001	0.001	Positive
edge_4334	Sg_M07_27	Sg_B07_62	0.3864	0.3864	0.001	0.001	Positive
edge_4335	Sg_M07_27	Sg_B15_22	-0.4693	0.4693	0.001	0.001	Negative
edge_4336	Sg_M07_27	Sg_B15_35	-0.5413	0.5413	0.001	0.001	Negative
edge_4337	Sg_M07_27	Sg_B19_58	0.5189	0.5189	0.001	0.001	Positive
edge_4338	Sg_M07_27	Sg_B25_10	-0.4479	0.4479	0.001	0.001	Negative
edge_4339	Sg_M07_27	Sg_B26_35	0.3671	0.3671	0.001	0.001	Positive
edge_4340	Sg_M07_27	Sg_B26_4	0.6077	0.6077	0.001	0.001	Positive
edge_4341	Sg_M07_27	Sg_B27_18	-0.5274	0.5274	0.001	0.001	Negative
edge_4342	Sg_M07_27	Sg_C04_33	0.6109	0.6109	0.001	0.001	Positive
edge_4343	Sg_M07_27	Sg_CA11_52	-0.4818	0.4818	0.001	0.001	Negative
edge_4344	Sg_M07_27	Sg_CA25_14	0.5213	0.5213	0.001	0.001	Positive
edge_4345	Sg_M07_27	Sg_CA40A_55	0.5269	0.5269	0.001	0.001	Positive
edge_4346	Sg_M07_27	Sg_CA9_20	-0.4263	0.4263	0.001	0.001	Negative
edge_4347	Sg_M07_27	Sg_CB03_44	-0.4335	0.4335	0.001	0.001	Negative
edge_4348	Sg_M07_27	Sg_CD25A_53	0.4774	0.4774	0.001	0.001	Positive
edge_4349	Sg_M07_27	Sg_CK05A_46	0.5444	0.5444	0.001	0.001	Positive
edge_4350	Sg_M07_27	Sg_CK52A_43	0.6282	0.6282	0.001	0.001	Positive
edge_4351	Sg_M07_27	Sg_CM17_58	0.5181	0.5181	0.001	0.001	Positive
edge_4352	Sg_M07_27	Sg_CM17_7	0.6842	0.6842	0.001	0.001	Positive
edge_4353	Sg_M07_27	Sg_CM29A_16	0.5172	0.5172	0.001	0.001	Positive
edge_4354	Sg_M07_27	Sg_CM31A_43	-0.4601	0.4601	0.001	0.001	Negative
edge_4355	Sg_M07_27	Sg_CM32A_26	0.4706	0.4706	0.001	0.001	Positive
edge_4356	Sg_M07_27	Sg_CM32A_49	-0.4288	0.4288	0.001	0.001	Negative
edge_4357	Sg_M07_27	Sg_CM33A_60	0.6858	0.6858	0.001	0.001	Positive
edge_4358	Sg_M07_27	Sg_CM35A_15	0.6122	0.6122	0.001	0.001	Positive
edge_4359	Sg_M07_27	Sg_D02_32	-0.573	0.573	0.001	0.001	Negative
edge_4360	Sg_M07_27	Sg_D02_44	0.6204	0.6204	0.001	0.001	Positive
edge_4361	Sg_M07_27	Sg_D02_9	-0.4407	0.4407	0.001	0.001	Negative
edge_4362	Sg_M07_27	Sg_D03_78	0.5011	0.5011	0.001	0.001	Positive
edge_4363	Sg_M07_27	Sg_D18_45	-0.3558	0.3558	0.001	0.001	Negative
edge_4364	Sg_M07_27	Sg_E04_12	-0.6328	0.6328	0.001	0.001	Negative
edge_4365	Sg_M07_27	Sg_E06_10	0.5851	0.5851	0.001	0.001	Positive
edge_4366	Sg_M07_27	Sg_E10_50	-0.4877	0.4877	0.001	0.001	Negative
edge_4367	Sg_M07_27	Sg_EA57_9	-0.4779	0.4779	0.001	0.001	Negative
edge_4368	Sg_M07_27	Sg_EA61_27	-0.4083	0.4083	0.001	0.001	Negative
edge_4369	Sg_M07_27	Sg_EB08_12	-0.5903	0.5903	0.001	0.001	Negative
edge_4370	Sg_M07_27	Sg_EB10_11	-0.3669	0.3669	0.001	0.001	Negative
edge_4371	Sg_M07_27	Sg_EB21_10	-0.4402	0.4402	0.001	0.001	Negative
edge_4372	Sg_M07_27	Sg_G26_10	0.3753	0.3753	0.001	0.001	Positive
edge_4373	Sg_M07_27	Sg_G29_33	-0.448	0.448	0.001	0.001	Negative
edge_4374	Sg_M07_27	Sg_G33_7	0.4711	0.4711	0.001	0.001	Positive
edge_4375	Sg_M07_27	Sg_G39_28	0.3951	0.3951	0.001	0.001	Positive
edge_4376	Sg_M07_27	Sg_G46_34	0.4186	0.4186	0.001	0.001	Positive
edge_4377	Sg_M07_27	Sg_G47_17	-0.411	0.411	0.001	0.001	Negative
edge_4378	Sg_M07_27	Sg_I05_27	0.544	0.544	0.001	0.001	Positive
edge_4379	Sg_M07_27	Sg_I05_65	0.368	0.368	0.001	0.001	Positive
edge_4380	Sg_M07_27	Sg_I12_6	-0.4491	0.4491	0.001	0.001	Negative
edge_4381	Sg_M07_27	Sg_I13_16	0.4316	0.4316	0.001	0.001	Positive
edge_4382	Sg_M07_27	Sg_K01_5	-0.4131	0.4131	0.001	0.001	Negative
edge_4383	Sg_M07_27	Sg_K09_1	-0.5857	0.5857	0.001	0.001	Negative
edge_4384	Sg_M07_27	Sg_K15_44	-0.533	0.533	0.001	0.001	Negative
edge_4385	Sg_M07_27	Sg_K17_22	0.5072	0.5072	0.001	0.001	Positive
edge_4386	Sg_M07_27	Sg_K22_8	-0.5703	0.5703	0.001	0.001	Negative
edge_4387	Sg_M07_27	Sg_K36_16	-0.514	0.514	0.001	0.001	Negative
edge_4388	Sg_M07_27	Sg_K36_27	-0.4397	0.4397	0.001	0.001	Negative
edge_4389	Sg_M07_27	Sg_K36_29	-0.4334	0.4334	0.001	0.001	Negative
edge_4390	Sg_M07_27	Sg_K40_4	0.5423	0.5423	0.001	0.001	Positive
edge_4391	Sg_M07_27	Sg_M01_13	0.5879	0.5879	0.001	0.001	Positive
edge_4392	Sg_M07_27	Sg_M01_30	0.6764	0.6764	0.001	0.001	Positive
edge_4393	Sg_M07_27	Sg_M02_5	-0.5217	0.5217	0.001	0.001	Negative
edge_4394	Sg_M07_27	Sg_M02_8	-0.4097	0.4097	0.001	0.001	Negative
edge_4395	Sg_M07_39	Gp_MJ1_12	-0.4629	0.4629	0.001	0.001	Negative
edge_4396	Sg_M07_39	Gp_MJ1_149	-0.4225	0.4225	0.001	0.001	Negative
edge_4397	Sg_M07_39	Gp_MJ1_444	-0.5071	0.5071	0.001	0.001	Negative
edge_4398	Sg_M07_39	Gp_MJ4_65	-0.4054	0.4054	0.001	0.001	Negative
edge_4399	Sg_M07_39	Sg_A22_3	-0.4479	0.4479	0.001	0.001	Negative
edge_4400	Sg_M07_39	Sg_A22_8	-0.5239	0.5239	0.001	0.001	Negative
edge_4401	Sg_M07_39	Sg_B03_29	0.4206	0.4206	0.001	0.001	Positive
edge_4402	Sg_M07_39	Sg_B07_50	0.4543	0.4543	0.001	0.001	Positive
edge_4403	Sg_M07_39	Sg_B07_62	0.4589	0.4589	0.001	0.001	Positive
edge_4404	Sg_M07_39	Sg_B15_22	-0.4498	0.4498	0.001	0.001	Negative
edge_4405	Sg_M07_39	Sg_B15_35	-0.4783	0.4783	0.001	0.001	Negative
edge_4406	Sg_M07_39	Sg_C04_33	0.5499	0.5499	0.001	0.001	Positive
edge_4407	Sg_M07_39	Sg_CA25_21	0.5113	0.5113	0.001	0.001	Positive
edge_4408	Sg_M07_39	Sg_CB03_44	-0.3819	0.3819	0.001	0.001	Negative
edge_4409	Sg_M07_39	Sg_CB03_47	-0.5035	0.5035	0.001	0.001	Negative
edge_4410	Sg_M07_39	Sg_CD23A_20	-0.3735	0.3735	0.001	0.001	Negative
edge_4411	Sg_M07_39	Sg_CD24A_10	0.5222	0.5222	0.001	0.001	Positive
edge_4412	Sg_M07_39	Sg_CD26A_19	0.5956	0.5956	0.001	0.001	Positive
edge_4413	Sg_M07_39	Sg_CD30A_34	0.5652	0.5652	0.001	0.001	Positive
edge_4414	Sg_M07_39	Sg_CE19A_15	0.6916	0.6916	0.001	0.001	Positive
edge_4415	Sg_M07_39	Sg_CE19A_29	0.6791	0.6791	0.001	0.001	Positive
edge_4416	Sg_M07_39	Sg_CM17_7	0.4281	0.4281	0.001	0.001	Positive
edge_4417	Sg_M07_39	Sg_CM31A_43	-0.4091	0.4091	0.001	0.001	Negative
edge_4418	Sg_M07_39	Sg_CM32A_49	-0.3913	0.3913	0.001	0.001	Negative
edge_4419	Sg_M07_39	Sg_CM33A_39	0.4292	0.4292	0.001	0.001	Positive
edge_4420	Sg_M07_39	Sg_CM35A_15	0.4028	0.4028	0.001	0.001	Positive
edge_4421	Sg_M07_39	Sg_D02_32	-0.5421	0.5421	0.001	0.001	Negative
edge_4422	Sg_M07_39	Sg_E06_10	0.4317	0.4317	0.001	0.001	Positive
edge_4423	Sg_M07_39	Sg_E10_50	-0.4324	0.4324	0.001	0.001	Negative
edge_4424	Sg_M07_39	Sg_EA57_9	-0.4245	0.4245	0.001	0.001	Negative
edge_4425	Sg_M07_39	Sg_EM03_7	0.6099	0.6099	0.001	0.001	Positive
edge_4426	Sg_M07_39	Sg_EM12_46	0.5467	0.5467	0.001	0.001	Positive
edge_4427	Sg_M07_39	Sg_G09_4	0.508	0.508	0.001	0.001	Positive
edge_4428	Sg_M07_39	Sg_G26_10	0.4857	0.4857	0.001	0.001	Positive
edge_4429	Sg_M07_39	Sg_G26_22	0.4271	0.4271	0.001	0.001	Positive
edge_4430	Sg_M07_39	Sg_G39_28	0.6767	0.6767	0.001	0.001	Positive
edge_4431	Sg_M07_39	Sg_G43_29	0.4016	0.4016	0.001	0.001	Positive
edge_4432	Sg_M07_39	Sg_I01_33	0.5095	0.5095	0.001	0.001	Positive
edge_4433	Sg_M07_39	Sg_I05_27	0.3967	0.3967	0.001	0.001	Positive
edge_4434	Sg_M07_39	Sg_I06_25	-0.4609	0.4609	0.001	0.001	Negative
edge_4435	Sg_M07_39	Sg_I12_44	0.6011	0.6011	0.001	0.001	Positive
edge_4436	Sg_M07_39	Sg_I13_16	0.4211	0.4211	0.001	0.001	Positive
edge_4437	Sg_M07_39	Sg_K09_1	-0.4686	0.4686	0.001	0.001	Negative
edge_4438	Sg_M07_39	Sg_K15_44	-0.455	0.455	0.001	0.001	Negative
edge_4439	Sg_M07_39	Sg_K17_22	0.4367	0.4367	0.001	0.001	Positive
edge_4440	Sg_M07_39	Sg_K36_16	-0.4194	0.4194	0.001	0.001	Negative
edge_4441	Sg_M07_39	Sg_K36_3	0.49	0.49	0.001	0.001	Positive
edge_4442	Sg_M07_39	Sg_M02_5	-0.5196	0.5196	0.001	0.001	Negative
edge_4443	Sg_M07_39	Sg_M02_8	-0.4517	0.4517	0.001	0.001	Negative
edge_4444	Sg_M07_4	Gp_EAB_462	0.5363	0.5363	0.001	0.001	Positive
edge_4445	Sg_M07_4	Gp_MJ1_12	-0.5418	0.5418	0.001	0.001	Negative
edge_4446	Sg_M07_4	Gp_MJ1_272	-0.4272	0.4272	0.001	0.001	Negative
edge_4447	Sg_M07_4	Gp_MJ1_444	-0.5915	0.5915	0.001	0.001	Negative
edge_4448	Sg_M07_4	Gp_MJ4_197	-0.5032	0.5032	0.001	0.001	Negative
edge_4449	Sg_M07_4	Gp_NH_148	-0.4964	0.4964	0.001	0.001	Negative
edge_4450	Sg_M07_4	Gp_meta27_16	-0.3778	0.3778	0.001	0.001	Negative
edge_4451	Sg_M07_4	Sg_A11_10	-0.5539	0.5539	0.001	0.001	Negative
edge_4452	Sg_M07_4	Sg_A17_17	-0.4528	0.4528	0.001	0.001	Negative
edge_4453	Sg_M07_4	Sg_A20_2	0.4555	0.4555	0.001	0.001	Positive
edge_4454	Sg_M07_4	Sg_A22_3	-0.5675	0.5675	0.001	0.001	Negative
edge_4455	Sg_M07_4	Sg_A22_8	-0.5983	0.5983	0.001	0.001	Negative
edge_4456	Sg_M07_4	Sg_A27_23	0.4358	0.4358	0.001	0.001	Positive
edge_4457	Sg_M07_4	Sg_A27_31	-0.6219	0.6219	0.001	0.001	Negative
edge_4458	Sg_M07_4	Sg_B03_29	0.596	0.596	0.001	0.001	Positive
edge_4459	Sg_M07_4	Sg_B04_2	-0.6647	0.6647	0.001	0.001	Negative
edge_4460	Sg_M07_4	Sg_B07_12	0.5149	0.5149	0.001	0.001	Positive
edge_4461	Sg_M07_4	Sg_B07_50	0.6464	0.6464	0.001	0.001	Positive
edge_4462	Sg_M07_4	Sg_B07_62	0.4395	0.4395	0.001	0.001	Positive
edge_4463	Sg_M07_4	Sg_B15_35	-0.5262	0.5262	0.001	0.001	Negative
edge_4464	Sg_M07_4	Sg_B19_58	0.4735	0.4735	0.001	0.001	Positive
edge_4465	Sg_M07_4	Sg_B25_10	-0.4676	0.4676	0.001	0.001	Negative
edge_4466	Sg_M07_4	Sg_B26_4	0.4907	0.4907	0.001	0.001	Positive
edge_4467	Sg_M07_4	Sg_B27_18	-0.5031	0.5031	0.001	0.001	Negative
edge_4468	Sg_M07_4	Sg_C04_33	0.5497	0.5497	0.001	0.001	Positive
edge_4469	Sg_M07_4	Sg_CA11_52	-0.3925	0.3925	0.001	0.001	Negative
edge_4470	Sg_M07_4	Sg_CA25_21	0.4755	0.4755	0.001	0.001	Positive
edge_4471	Sg_M07_4	Sg_CA40A_55	0.4669	0.4669	0.001	0.001	Positive
edge_4472	Sg_M07_4	Sg_CA9_20	-0.5007	0.5007	0.001	0.001	Negative
edge_4473	Sg_M07_4	Sg_CB03_47	-0.4702	0.4702	0.001	0.001	Negative
edge_4474	Sg_M07_4	Sg_CD24A_10	0.4595	0.4595	0.001	0.001	Positive
edge_4475	Sg_M07_4	Sg_CD25A_53	0.4659	0.4659	0.001	0.001	Positive
edge_4476	Sg_M07_4	Sg_CD26A_19	0.4933	0.4933	0.001	0.001	Positive
edge_4477	Sg_M07_4	Sg_CE19A_29	0.5549	0.5549	0.001	0.001	Positive
edge_4478	Sg_M07_4	Sg_CK05A_46	0.5441	0.5441	0.001	0.001	Positive
edge_4479	Sg_M07_4	Sg_CK52A_43	0.6203	0.6203	0.001	0.001	Positive
edge_4480	Sg_M07_4	Sg_CM17_58	0.4864	0.4864	0.001	0.001	Positive
edge_4481	Sg_M07_4	Sg_CM17_7	0.6276	0.6276	0.001	0.001	Positive
edge_4482	Sg_M07_4	Sg_CM29A_16	0.5164	0.5164	0.001	0.001	Positive
edge_4483	Sg_M07_4	Sg_CM33A_39	0.45	0.45	0.001	0.001	Positive
edge_4484	Sg_M07_4	Sg_CM33A_60	0.6167	0.6167	0.001	0.001	Positive
edge_4485	Sg_M07_4	Sg_CM35A_15	0.4781	0.4781	0.001	0.001	Positive
edge_4486	Sg_M07_4	Sg_D02_32	-0.6442	0.6442	0.001	0.001	Negative
edge_4487	Sg_M07_4	Sg_D02_9	-0.4203	0.4203	0.001	0.001	Negative
edge_4488	Sg_M07_4	Sg_D18_45	-0.4702	0.4702	0.001	0.001	Negative
edge_4489	Sg_M07_4	Sg_E04_12	-0.58	0.58	0.001	0.001	Negative
edge_4490	Sg_M07_4	Sg_E06_10	0.4849	0.4849	0.001	0.001	Positive
edge_4491	Sg_M07_4	Sg_E10_50	-0.5756	0.5756	0.001	0.001	Negative
edge_4492	Sg_M07_4	Sg_EB08_12	-0.4405	0.4405	0.001	0.001	Negative
edge_4493	Sg_M07_4	Sg_EB21_10	-0.4434	0.4434	0.001	0.001	Negative
edge_4494	Sg_M07_4	Sg_EM12_46	0.4885	0.4885	0.001	0.001	Positive
edge_4495	Sg_M07_4	Sg_EM12_61	-0.3562	0.3562	0.001	0.001	Negative
edge_4496	Sg_M07_4	Sg_G18_1	0.49	0.49	0.001	0.001	Positive
edge_4497	Sg_M07_4	Sg_G26_10	0.4367	0.4367	0.001	0.001	Positive
edge_4498	Sg_M07_4	Sg_G29_33	-0.3984	0.3984	0.001	0.001	Negative
edge_4499	Sg_M07_4	Sg_G33_7	0.4574	0.4574	0.001	0.001	Positive
edge_4500	Sg_M07_4	Sg_G39_28	0.4145	0.4145	0.001	0.001	Positive
edge_4501	Sg_M07_4	Sg_G43_29	0.5066	0.5066	0.001	0.001	Positive
edge_4502	Sg_M07_4	Sg_I01_33	0.5308	0.5308	0.001	0.001	Positive
edge_4503	Sg_M07_4	Sg_I05_27	0.6573	0.6573	0.001	0.001	Positive
edge_4504	Sg_M07_4	Sg_I06_25	-0.584	0.584	0.001	0.001	Negative
edge_4505	Sg_M07_4	Sg_I12_44	0.4084	0.4084	0.001	0.001	Positive
edge_4506	Sg_M07_4	Sg_I13_16	0.5159	0.5159	0.001	0.001	Positive
edge_4507	Sg_M07_4	Sg_K09_1	-0.6625	0.6625	0.001	0.001	Negative
edge_4508	Sg_M07_4	Sg_K15_44	-0.6513	0.6513	0.001	0.001	Negative
edge_4509	Sg_M07_4	Sg_K17_22	0.552	0.552	0.001	0.001	Positive
edge_4510	Sg_M07_4	Sg_K22_8	-0.554	0.554	0.001	0.001	Negative
edge_4511	Sg_M07_4	Sg_K36_16	-0.6255	0.6255	0.001	0.001	Negative
edge_4512	Sg_M07_4	Sg_K36_27	-0.4229	0.4229	0.001	0.001	Negative
edge_4513	Sg_M07_4	Sg_K36_29	-0.5609	0.5609	0.001	0.001	Negative
edge_4514	Sg_M07_4	Sg_K36_3	0.3989	0.3989	0.001	0.001	Positive
edge_4515	Sg_M07_4	Sg_K36_6	-0.5007	0.5007	0.001	0.001	Negative
edge_4516	Sg_M07_4	Sg_K40_4	0.5507	0.5507	0.001	0.001	Positive
edge_4517	Sg_M07_4	Sg_M01_13	0.5831	0.5831	0.001	0.001	Positive
edge_4518	Sg_M07_4	Sg_M02_5	-0.5454	0.5454	0.001	0.001	Negative
edge_4519	Sg_M07_4	Sg_M02_8	-0.4969	0.4969	0.001	0.001	Negative
edge_4520	Sg_M07_4	Sg_M07_27	0.5341	0.5341	0.001	0.001	Positive
edge_4521	Sg_M07_4	Sg_M07_39	0.4787	0.4787	0.001	0.001	Positive
edge_4522	Sg_M08_36	Gp_MJ2_113	-0.4407	0.4407	0.001	0.001	Negative
edge_4523	Sg_M08_36	Gp_MJ3_477	-0.5155	0.5155	0.001	0.001	Negative
edge_4524	Sg_M08_36	Sg_B15_52	-0.496	0.496	0.001	0.001	Negative
edge_4525	Sg_M08_36	Sg_C14_34	0.4958	0.4958	0.001	0.001	Positive
edge_4526	Sg_M08_36	Sg_CA13_9	0.5613	0.5613	0.001	0.001	Positive
edge_4527	Sg_M08_36	Sg_CA9_31	0.392	0.392	0.001	0.001	Positive
edge_4528	Sg_M08_36	Sg_CK05A_56	-0.4879	0.4879	0.001	0.001	Negative
edge_4529	Sg_M08_36	Sg_G18_19	-0.4565	0.4565	0.001	0.001	Negative
edge_4530	Sg_M11_5	Gp_YAB_339	0.7967	0.7967	0.001	0.001	Positive
edge_4531	Sg_M11_5	Gp_meta27_16	-0.4071	0.4071	0.001	0.001	Negative
edge_4532	Sg_M11_5	Sg_A11_12	0.898	0.898	0.001	0.001	Positive
edge_4533	Sg_M11_5	Sg_A11_2	0.4119	0.4119	0.001	0.001	Positive
edge_4534	Sg_M11_5	Sg_B25_38	0.6759	0.6759	0.001	0.001	Positive
edge_4535	Sg_M11_5	Sg_C03_36	0.4023	0.4023	0.001	0.001	Positive
edge_4536	Sg_M11_5	Sg_CG50A_74	0.6291	0.6291	0.001	0.001	Positive
edge_4537	Sg_M11_5	Sg_CM31A_52	0.9029	0.9029	0.001	0.001	Positive
edge_4538	Sg_M11_5	Sg_CM32A_49	0.3751	0.3751	0.001	0.001	Positive
edge_4539	Sg_M11_5	Sg_D09_14	0.753	0.753	0.001	0.001	Positive
edge_4540	Sg_M11_5	Sg_EB09_7	0.5258	0.5258	0.001	0.001	Positive
edge_4541	Sg_M11_5	Sg_EM22_6	0.6452	0.6452	0.001	0.001	Positive
edge_4542	Sg_M11_5	Sg_EM34_4	0.9162	0.9162	0.001	0.001	Positive
edge_4543	Sg_M11_5	Sg_G22_16	0.7485	0.7485	0.001	0.001	Positive
edge_4544	Sg_M11_5	Sg_I07_11	0.955	0.955	0.001	0.001	Positive
edge_4545	Sg_M11_5	Sg_K09_61	0.7494	0.7494	0.001	0.001	Positive
edge_4546	Sg_M11_5	Sg_K32_30	0.5742	0.5742	0.001	0.001	Positive
edge_4547	Sg_M11_5	Sg_K36_17	0.4538	0.4538	0.001	0.001	Positive
edge_4548	Sg_M11_7	Gp_NH_148	-0.42	0.42	0.001	0.001	Negative
edge_4549	Sg_M11_7	Sg_B07_50	0.4179	0.4179	0.001	0.001	Positive
edge_4550	Sg_M11_7	Sg_B26_4	0.5227	0.5227	0.001	0.001	Positive
edge_4551	Sg_M11_7	Sg_CA25_14	0.4253	0.4253	0.001	0.001	Positive
edge_4552	Sg_M11_7	Sg_CA40A_55	0.4467	0.4467	0.001	0.001	Positive
edge_4553	Sg_M11_7	Sg_CD27A_46	0.4741	0.4741	0.001	0.001	Positive
edge_4554	Sg_M11_7	Sg_CD28A_40	0.6202	0.6202	0.001	0.001	Positive
edge_4555	Sg_M11_7	Sg_CG50A_22	0.6002	0.6002	0.001	0.001	Positive
edge_4556	Sg_M11_7	Sg_CK05A_46	0.4684	0.4684	0.001	0.001	Positive
edge_4557	Sg_M11_7	Sg_CK52A_43	0.5004	0.5004	0.001	0.001	Positive
edge_4558	Sg_M11_7	Sg_CM17_58	0.5169	0.5169	0.001	0.001	Positive
edge_4559	Sg_M11_7	Sg_CM29A_16	0.3786	0.3786	0.001	0.001	Positive
edge_4560	Sg_M11_7	Sg_CM32A_26	0.4441	0.4441	0.001	0.001	Positive
edge_4561	Sg_M11_7	Sg_CM33A_9	0.4741	0.4741	0.001	0.001	Positive
edge_4562	Sg_M11_7	Sg_D18_45	-0.3474	0.3474	0.001	0.001	Negative
edge_4563	Sg_M11_7	Sg_I05_27	0.4718	0.4718	0.001	0.001	Positive
edge_4564	Sg_M11_7	Sg_I13_16	0.5607	0.5607	0.001	0.001	Positive
edge_4565	Sg_M11_7	Sg_K34_1	0.4771	0.4771	0.001	0.001	Positive
edge_4566	Sg_M11_7	Sg_M02_5	-0.3642	0.3642	0.001	0.001	Negative
edge_4567	Sg_M11_7	Sg_M02_8	-0.3766	0.3766	0.001	0.001	Negative
edge_4568	Sg_M11_7	Sg_M07_27	0.4326	0.4326	0.001	0.001	Positive
edge_4569	Sg_M12_17	Sg_CK05A_56	-0.3533	0.3533	0.001	0.001	Negative
edge_4570	Sg_M12_21	Gp_MJ2_113	0.6883	0.6883	0.001	0.001	Positive
edge_4571	Sg_M12_21	Gp_MJ3_477	0.5986	0.5986	0.001	0.001	Positive
edge_4572	Sg_M12_21	Gp_MJ4_197	-0.4561	0.4561	0.001	0.001	Negative
edge_4573	Sg_M12_21	Sg_A11_47	-0.3878	0.3878	0.001	0.001	Negative
edge_4574	Sg_M12_21	Sg_A27_31	-0.462	0.462	0.001	0.001	Negative
