edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_1396	Sg_G06_9	Gp_MJ3_477	0.5893	0.5893	0.001	0.001	Positive
edge_1397	Sg_G06_9	Sg_B07_53	0.4349	0.4349	0.001	0.001	Positive
edge_1398	Sg_G06_9	Sg_B08_36	0.416	0.416	0.001	0.001	Positive
edge_1399	Sg_G06_9	Sg_B14_13	0.4559	0.4559	0.001	0.001	Positive
edge_1400	Sg_G06_9	Sg_B15_23	0.5108	0.5108	0.001	0.001	Positive
edge_1401	Sg_G06_9	Sg_CD23A_32	0.4438	0.4438	0.001	0.001	Positive
edge_1402	Sg_G06_9	Sg_CD30A_34	0.4758	0.4758	0.001	0.001	Positive
edge_1403	Sg_G06_9	Sg_CE19A_24	0.4407	0.4407	0.001	0.001	Positive
edge_1404	Sg_G06_9	Sg_CK05A_18	0.5109	0.5109	0.001	0.001	Positive
edge_1405	Sg_G06_9	Sg_CK52A_74	0.459	0.459	0.001	0.001	Positive
edge_1406	Sg_G06_9	Sg_CM21_15	0.4531	0.4531	0.001	0.001	Positive
edge_1407	Sg_G06_9	Sg_CM21_57	0.4996	0.4996	0.001	0.001	Positive
edge_1408	Sg_G06_9	Sg_D10_17	0.5291	0.5291	0.001	0.001	Positive
edge_1409	Sg_G06_9	Sg_EB13_4	0.5583	0.5583	0.001	0.001	Positive
edge_1410	Sg_G09_4	Gp_MJ1_12	-0.4641	0.4641	0.001	0.001	Negative
edge_1411	Sg_G09_4	Gp_MJ2_113	0.4678	0.4678	0.001	0.001	Positive
edge_1412	Sg_G09_4	Gp_MJ3_477	0.4214	0.4214	0.001	0.001	Positive
edge_1413	Sg_G09_4	Gp_meta27_16	-0.4314	0.4314	0.001	0.001	Negative
edge_1414	Sg_G09_4	Gp_meta27_511	0.5116	0.5116	0.001	0.001	Positive
edge_1415	Sg_G09_4	Sg_A24_54	-0.4282	0.4282	0.001	0.001	Negative
edge_1416	Sg_G09_4	Sg_A27_31	-0.4882	0.4882	0.001	0.001	Negative
edge_1417	Sg_G09_4	Sg_B07_62	0.4347	0.4347	0.001	0.001	Positive
edge_1418	Sg_G09_4	Sg_B15_23	0.3686	0.3686	0.001	0.001	Positive
edge_1419	Sg_G09_4	Sg_CA25_14	-0.4166	0.4166	0.001	0.001	Negative
edge_1420	Sg_G09_4	Sg_CD23A_32	0.4326	0.4326	0.001	0.001	Positive
edge_1421	Sg_G09_4	Sg_CD30A_34	0.3892	0.3892	0.001	0.001	Positive
edge_1422	Sg_G09_4	Sg_CM21_15	0.4064	0.4064	0.001	0.001	Positive
edge_1423	Sg_G09_4	Sg_EM12_46	0.4302	0.4302	0.001	0.001	Positive
edge_1424	Sg_G10_35	Sg_B26_35	0.4321	0.4321	0.001	0.001	Positive
edge_1425	Sg_G10_35	Sg_CM32A_49	0.4146	0.4146	0.001	0.001	Positive
edge_1426	Sg_G10_35	Sg_EB03_22	0.8103	0.8103	0.001	0.001	Positive
edge_1427	Sg_G11_20	Sg_B26_35	0.4496	0.4496	0.001	0.001	Positive
edge_1428	Sg_G18_1	Sg_A20_35	0.4591	0.4591	0.001	0.001	Positive
edge_1429	Sg_G18_1	Sg_A27_23	0.4164	0.4164	0.001	0.001	Positive
edge_1430	Sg_G18_1	Sg_CD23A_20	-0.403	0.403	0.001	0.001	Negative
edge_1431	Sg_G18_1	Sg_CM33A_9	-0.4635	0.4635	0.001	0.001	Negative
edge_1432	Sg_G18_19	Gp_MJ2_113	0.7106	0.7106	0.001	0.001	Positive
edge_1433	Sg_G18_19	Gp_MJ3_477	0.7166	0.7166	0.001	0.001	Positive
edge_1434	Sg_G18_19	Gp_meta27_511	0.6477	0.6477	0.001	0.001	Positive
edge_1435	Sg_G18_19	Sg_A24_54	-0.3894	0.3894	0.001	0.001	Negative
edge_1436	Sg_G18_19	Sg_B07_38	0.52	0.52	0.001	0.001	Positive
edge_1437	Sg_G18_19	Sg_B07_62	0.4797	0.4797	0.001	0.001	Positive
edge_1438	Sg_G18_19	Sg_B14_13	0.4246	0.4246	0.001	0.001	Positive
edge_1439	Sg_G18_19	Sg_B15_23	0.4963	0.4963	0.001	0.001	Positive
edge_1440	Sg_G18_19	Sg_B26_35	-0.4951	0.4951	0.001	0.001	Negative
edge_1441	Sg_G18_19	Sg_C14_34	-0.4523	0.4523	0.001	0.001	Negative
edge_1442	Sg_G18_19	Sg_CA13_9	-0.5324	0.5324	0.001	0.001	Negative
edge_1443	Sg_G18_19	Sg_CD23A_32	0.5425	0.5425	0.001	0.001	Positive
edge_1444	Sg_G18_19	Sg_CD24A_10	0.3786	0.3786	0.001	0.001	Positive
edge_1445	Sg_G18_19	Sg_CD30A_34	0.4938	0.4938	0.001	0.001	Positive
edge_1446	Sg_G18_19	Sg_CE19A_24	0.478	0.478	0.001	0.001	Positive
edge_1447	Sg_G18_19	Sg_CK51A_47	0.4499	0.4499	0.001	0.001	Positive
edge_1448	Sg_G18_19	Sg_CM21_15	0.5008	0.5008	0.001	0.001	Positive
edge_1449	Sg_G18_19	Sg_CM21_57	0.4646	0.4646	0.001	0.001	Positive
edge_1450	Sg_G18_19	Sg_D02_9	-0.4368	0.4368	0.001	0.001	Negative
edge_1451	Sg_G18_19	Sg_D10_17	0.4617	0.4617	0.001	0.001	Positive
edge_1452	Sg_G18_19	Sg_EA61_27	-0.4501	0.4501	0.001	0.001	Negative
edge_1453	Sg_G18_19	Sg_EB03_22	-0.4454	0.4454	0.001	0.001	Negative
edge_1454	Sg_G18_19	Sg_EB13_4	0.5337	0.5337	0.001	0.001	Positive
edge_1455	Sg_G18_19	Sg_G06_9	0.4622	0.4622	0.001	0.001	Positive
edge_1456	Sg_G18_19	Sg_G09_4	0.6223	0.6223	0.001	0.001	Positive
edge_1457	Sg_G19_41	Gp_MJ1_12	0.4455	0.4455	0.001	0.001	Positive
edge_1458	Sg_G19_41	Gp_MJ1_444	0.5118	0.5118	0.001	0.001	Positive
edge_1459	Sg_G19_41	Gp_MJ4_197	0.4519	0.4519	0.001	0.001	Positive
edge_1460	Sg_G19_41	Gp_NH_148	0.3886	0.3886	0.001	0.001	Positive
edge_1461	Sg_G19_41	Gp_meta27_16	0.4319	0.4319	0.001	0.001	Positive
edge_1462	Sg_G19_41	Sg_A11_10	0.429	0.429	0.001	0.001	Positive
edge_1463	Sg_G19_41	Sg_B07_12	-0.3897	0.3897	0.001	0.001	Negative
edge_1464	Sg_G19_41	Sg_CA11_52	0.4181	0.4181	0.001	0.001	Positive
edge_1465	Sg_G19_41	Sg_CA25_21	-0.3808	0.3808	0.001	0.001	Negative
edge_1466	Sg_G19_41	Sg_CA9_20	0.4064	0.4064	0.001	0.001	Positive
edge_1467	Sg_G19_41	Sg_CD26A_19	-0.5135	0.5135	0.001	0.001	Negative
edge_1468	Sg_G19_41	Sg_CK05A_18	-0.477	0.477	0.001	0.001	Negative
edge_1469	Sg_G19_41	Sg_CM21_15	-0.4629	0.4629	0.001	0.001	Negative
edge_1470	Sg_G19_41	Sg_CM31A_43	0.4007	0.4007	0.001	0.001	Positive
edge_1471	Sg_G19_41	Sg_D02_9	0.466	0.466	0.001	0.001	Positive
edge_1472	Sg_G19_41	Sg_E10_50	0.465	0.465	0.001	0.001	Positive
edge_1473	Sg_G19_41	Sg_EM12_46	-0.438	0.438	0.001	0.001	Negative
edge_1474	Sg_G21_58	Sg_B15_35	-0.4049	0.4049	0.001	0.001	Negative
edge_1475	Sg_G21_58	Sg_B26_35	0.3926	0.3926	0.001	0.001	Positive
edge_1476	Sg_G21_58	Sg_C02_30	0.6709	0.6709	0.001	0.001	Positive
edge_1477	Sg_G21_58	Sg_C14_34	0.3899	0.3899	0.001	0.001	Positive
edge_1478	Sg_G21_58	Sg_CA11_3	0.5907	0.5907	0.001	0.001	Positive
edge_1479	Sg_G21_58	Sg_CA13_9	0.4982	0.4982	0.001	0.001	Positive
edge_1480	Sg_G21_58	Sg_CM17_16	0.4189	0.4189	0.001	0.001	Positive
edge_1481	Sg_G21_58	Sg_D03_78	0.5783	0.5783	0.001	0.001	Positive
edge_1482	Sg_G22_16	Gp_YAB_339	0.8182	0.8182	0.001	0.001	Positive
edge_1483	Sg_G22_16	Gp_meta27_511	0.5238	0.5238	0.001	0.001	Positive
edge_1484	Sg_G22_16	Sg_A11_12	0.9066	0.9066	0.001	0.001	Positive
edge_1485	Sg_G22_16	Sg_A11_2	0.8378	0.8378	0.001	0.001	Positive
edge_1486	Sg_G22_16	Sg_A19_36	0.4244	0.4244	0.001	0.001	Positive
edge_1487	Sg_G22_16	Sg_B25_38	0.9045	0.9045	0.001	0.001	Positive
edge_1488	Sg_G22_16	Sg_C03_36	0.6528	0.6528	0.001	0.001	Positive
edge_1489	Sg_G22_16	Sg_CG50A_74	0.8682	0.8682	0.001	0.001	Positive
edge_1490	Sg_G22_16	Sg_CM31A_52	0.8768	0.8768	0.001	0.001	Positive
edge_1491	Sg_G22_16	Sg_D09_14	0.8562	0.8562	0.001	0.001	Positive
edge_1492	Sg_G22_16	Sg_EA47_17	0.7759	0.7759	0.001	0.001	Positive
edge_1493	Sg_G22_16	Sg_EB09_7	0.905	0.905	0.001	0.001	Positive
edge_1494	Sg_G22_16	Sg_EM22_6	0.8492	0.8492	0.001	0.001	Positive
edge_1495	Sg_G22_16	Sg_EM34_4	0.7707	0.7707	0.001	0.001	Positive
edge_1496	Sg_G22_16	Sg_G06_49	0.3947	0.3947	0.001	0.001	Positive
edge_1497	Sg_G26_10	Gp_MJ1_444	-0.463	0.463	0.001	0.001	Negative
edge_1498	Sg_G26_10	Sg_A20_2	0.4602	0.4602	0.001	0.001	Positive
edge_1499	Sg_G26_10	Sg_A22_8	-0.4277	0.4277	0.001	0.001	Negative
edge_1500	Sg_G26_10	Sg_B03_29	0.6456	0.6456	0.001	0.001	Positive
edge_1501	Sg_G26_10	Sg_B07_12	0.4578	0.4578	0.001	0.001	Positive
edge_1502	Sg_G26_10	Sg_B15_25	-0.3468	0.3468	0.001	0.001	Negative
edge_1503	Sg_G26_10	Sg_B15_35	-0.5574	0.5574	0.001	0.001	Negative
edge_1504	Sg_G26_10	Sg_C04_33	0.4074	0.4074	0.001	0.001	Positive
edge_1505	Sg_G26_10	Sg_CE19A_29	0.4078	0.4078	0.001	0.001	Positive
edge_1506	Sg_G26_10	Sg_CE19A_36	-0.4178	0.4178	0.001	0.001	Negative
edge_1507	Sg_G26_10	Sg_CK52A_43	0.4194	0.4194	0.001	0.001	Positive
edge_1508	Sg_G26_10	Sg_CM17_7	0.5145	0.5145	0.001	0.001	Positive
edge_1509	Sg_G26_10	Sg_CM29A_16	0.472	0.472	0.001	0.001	Positive
edge_1510	Sg_G26_10	Sg_CM32A_49	-0.5289	0.5289	0.001	0.001	Negative
edge_1511	Sg_G26_10	Sg_CM33A_60	0.4645	0.4645	0.001	0.001	Positive
edge_1512	Sg_G26_10	Sg_E04_12	-0.4489	0.4489	0.001	0.001	Negative
edge_1513	Sg_G26_10	Sg_EA57_9	-0.4501	0.4501	0.001	0.001	Negative
edge_1514	Sg_G26_10	Sg_EM03_7	0.4633	0.4633	0.001	0.001	Positive
edge_1515	Sg_G26_22	Gp_MJ1_12	-0.471	0.471	0.001	0.001	Negative
edge_1516	Sg_G26_22	Gp_MJ2_113	0.7072	0.7072	0.001	0.001	Positive
edge_1517	Sg_G26_22	Gp_MJ3_477	0.5893	0.5893	0.001	0.001	Positive
edge_1518	Sg_G26_22	Sg_B07_12	0.6111	0.6111	0.001	0.001	Positive
edge_1519	Sg_G26_22	Sg_B07_53	0.6509	0.6509	0.001	0.001	Positive
edge_1520	Sg_G26_22	Sg_B07_62	0.7004	0.7004	0.001	0.001	Positive
edge_1521	Sg_G26_22	Sg_B08_36	0.5527	0.5527	0.001	0.001	Positive
edge_1522	Sg_G26_22	Sg_B14_13	0.7267	0.7267	0.001	0.001	Positive
edge_1523	Sg_G26_22	Sg_B15_23	0.8079	0.8079	0.001	0.001	Positive
edge_1524	Sg_G26_22	Sg_CA13_9	-0.4146	0.4146	0.001	0.001	Negative
edge_1525	Sg_G26_22	Sg_CA25_21	0.6787	0.6787	0.001	0.001	Positive
edge_1526	Sg_G26_22	Sg_CD23A_32	0.4954	0.4954	0.001	0.001	Positive
edge_1527	Sg_G26_22	Sg_CD24A_10	0.6063	0.6063	0.001	0.001	Positive
edge_1528	Sg_G26_22	Sg_CD30A_34	0.8232	0.8232	0.001	0.001	Positive
edge_1529	Sg_G26_22	Sg_CE19A_15	0.4728	0.4728	0.001	0.001	Positive
edge_1530	Sg_G26_22	Sg_CE19A_24	0.6401	0.6401	0.001	0.001	Positive
edge_1531	Sg_G26_22	Sg_CE19A_29	0.5207	0.5207	0.001	0.001	Positive
edge_1532	Sg_G26_22	Sg_CK05A_18	0.7458	0.7458	0.001	0.001	Positive
edge_1533	Sg_G26_22	Sg_CK52A_74	0.6217	0.6217	0.001	0.001	Positive
edge_1534	Sg_G26_22	Sg_CM21_15	0.6437	0.6437	0.001	0.001	Positive
edge_1535	Sg_G26_22	Sg_CM21_57	0.7915	0.7915	0.001	0.001	Positive
edge_1536	Sg_G26_22	Sg_D10_17	0.7588	0.7588	0.001	0.001	Positive
edge_1537	Sg_G26_22	Sg_EA61_27	-0.444	0.444	0.001	0.001	Negative
edge_1538	Sg_G26_22	Sg_EB03_22	-0.5063	0.5063	0.001	0.001	Negative
edge_1539	Sg_G26_22	Sg_EB13_4	0.7731	0.7731	0.001	0.001	Positive
edge_1540	Sg_G26_22	Sg_EM12_46	0.5846	0.5846	0.001	0.001	Positive
edge_1541	Sg_G26_22	Sg_G06_9	0.4338	0.4338	0.001	0.001	Positive
edge_1542	Sg_G26_22	Sg_G18_19	0.5216	0.5216	0.001	0.001	Positive
edge_1543	Sg_G26_28	Gp_YAB_333	-0.5426	0.5426	0.001	0.001	Negative
edge_1544	Sg_G26_28	Sg_A17_17	0.4707	0.4707	0.001	0.001	Positive
edge_1545	Sg_G26_28	Sg_A19_12	0.5322	0.5322	0.001	0.001	Positive
edge_1546	Sg_G26_28	Sg_A19_18	0.6438	0.6438	0.001	0.001	Positive
edge_1547	Sg_G26_28	Sg_A19_51	0.5442	0.5442	0.001	0.001	Positive
edge_1548	Sg_G26_28	Sg_A20_2	-0.3717	0.3717	0.001	0.001	Negative
edge_1549	Sg_G26_28	Sg_A22_19	0.5214	0.5214	0.001	0.001	Positive
edge_1550	Sg_G26_28	Sg_A22_3	0.4065	0.4065	0.001	0.001	Positive
edge_1551	Sg_G26_28	Sg_A22_8	0.5209	0.5209	0.001	0.001	Positive
edge_1552	Sg_G26_28	Sg_A27_23	-0.4326	0.4326	0.001	0.001	Negative
edge_1553	Sg_G26_28	Sg_A28_8	-0.5203	0.5203	0.001	0.001	Negative
edge_1554	Sg_G26_28	Sg_B15_35	0.438	0.438	0.001	0.001	Positive
edge_1555	Sg_G26_28	Sg_CA9_20	0.5735	0.5735	0.001	0.001	Positive
edge_1556	Sg_G26_28	Sg_CD23A_20	0.6557	0.6557	0.001	0.001	Positive
edge_1557	Sg_G26_28	Sg_CD25A_53	-0.4154	0.4154	0.001	0.001	Negative
edge_1558	Sg_G26_28	Sg_CE19A_36	0.6581	0.6581	0.001	0.001	Positive
edge_1559	Sg_G26_28	Sg_CG50A_49	-0.4979	0.4979	0.001	0.001	Negative
edge_1560	Sg_G26_28	Sg_CK28A_36	0.5509	0.5509	0.001	0.001	Positive
edge_1561	Sg_G26_28	Sg_CM17_16	-0.5883	0.5883	0.001	0.001	Negative
edge_1562	Sg_G26_28	Sg_CM33A_9	0.6016	0.6016	0.001	0.001	Positive
edge_1563	Sg_G26_28	Sg_D02_32	0.5945	0.5945	0.001	0.001	Positive
edge_1564	Sg_G26_28	Sg_D18_45	0.4104	0.4104	0.001	0.001	Positive
edge_1565	Sg_G26_28	Sg_E04_12	0.5361	0.5361	0.001	0.001	Positive
edge_1566	Sg_G26_28	Sg_E10_50	0.4518	0.4518	0.001	0.001	Positive
edge_1567	Sg_G29_33	Sg_B19_40	0.6456	0.6456	0.001	0.001	Positive
edge_1568	Sg_G29_33	Sg_E06_24	0.694	0.694	0.001	0.001	Positive
edge_1569	Sg_G29_33	Sg_EA61_27	0.5855	0.5855	0.001	0.001	Positive
edge_1570	Sg_G29_33	Sg_EB10_11	0.7689	0.7689	0.001	0.001	Positive
edge_1571	Sg_G29_33	Sg_EB21_10	0.6248	0.6248	0.001	0.001	Positive
edge_1572	Sg_G33_7	Gp_MJ1_444	-0.4179	0.4179	0.001	0.001	Negative
edge_1573	Sg_G33_7	Gp_MJ4_65	-0.4978	0.4978	0.001	0.001	Negative
edge_1574	Sg_G33_7	Sg_A19_11	-0.4496	0.4496	0.001	0.001	Negative
edge_1575	Sg_G33_7	Sg_B03_29	0.4935	0.4935	0.001	0.001	Positive
edge_1576	Sg_G33_7	Sg_B27_18	-0.5198	0.5198	0.001	0.001	Negative
edge_1577	Sg_G33_7	Sg_CB03_44	-0.4278	0.4278	0.001	0.001	Negative
edge_1578	Sg_G33_7	Sg_CM32A_49	-0.4908	0.4908	0.001	0.001	Negative
edge_1579	Sg_G33_7	Sg_CM33A_60	0.4346	0.4346	0.001	0.001	Positive
edge_1580	Sg_G33_7	Sg_D09_14	-0.4601	0.4601	0.001	0.001	Negative
edge_1581	Sg_G33_7	Sg_E06_10	0.4722	0.4722	0.001	0.001	Positive
edge_1582	Sg_G33_7	Sg_EA57_9	-0.489	0.489	0.001	0.001	Negative
edge_1583	Sg_G33_7	Sg_EM03_7	0.4472	0.4472	0.001	0.001	Positive
edge_1584	Sg_G33_7	Sg_G26_10	0.4462	0.4462	0.001	0.001	Positive
edge_1585	Sg_G39_28	Sg_B07_12	0.5299	0.5299	0.001	0.001	Positive
edge_1586	Sg_G39_28	Sg_B15_52	-0.437	0.437	0.001	0.001	Negative
edge_1587	Sg_G39_28	Sg_CA25_21	0.4569	0.4569	0.001	0.001	Positive
edge_1588	Sg_G39_28	Sg_CD26A_19	0.5005	0.5005	0.001	0.001	Positive
edge_1589	Sg_G39_28	Sg_CE19A_29	0.4828	0.4828	0.001	0.001	Positive
edge_1590	Sg_G39_28	Sg_CM32A_49	-0.3891	0.3891	0.001	0.001	Negative
edge_1591	Sg_G39_28	Sg_D02_32	-0.4042	0.4042	0.001	0.001	Negative
edge_1592	Sg_G39_28	Sg_EM03_7	0.5648	0.5648	0.001	0.001	Positive
edge_1593	Sg_G39_28	Sg_EM12_46	0.4881	0.4881	0.001	0.001	Positive
edge_1594	Sg_G43_29	Gp_MJ1_12	-0.5385	0.5385	0.001	0.001	Negative
edge_1595	Sg_G43_29	Gp_MJ1_444	-0.4969	0.4969	0.001	0.001	Negative
edge_1596	Sg_G43_29	Gp_MJ2_113	0.4296	0.4296	0.001	0.001	Positive
edge_1597	Sg_G43_29	Gp_YAB_333	0.5866	0.5866	0.001	0.001	Positive
edge_1598	Sg_G43_29	Sg_A19_11	-0.4453	0.4453	0.001	0.001	Negative
edge_1599	Sg_G43_29	Sg_A19_18	-0.4546	0.4546	0.001	0.001	Negative
edge_1600	Sg_G43_29	Sg_A20_2	0.6143	0.6143	0.001	0.001	Positive
edge_1601	Sg_G43_29	Sg_A22_8	-0.5143	0.5143	0.001	0.001	Negative
edge_1602	Sg_G43_29	Sg_A27_23	0.5389	0.5389	0.001	0.001	Positive
edge_1603	Sg_G43_29	Sg_B07_12	0.5514	0.5514	0.001	0.001	Positive
edge_1604	Sg_G43_29	Sg_B07_53	0.4172	0.4172	0.001	0.001	Positive
edge_1605	Sg_G43_29	Sg_B15_22	-0.3751	0.3751	0.001	0.001	Negative
edge_1606	Sg_G43_29	Sg_B15_23	0.5038	0.5038	0.001	0.001	Positive
edge_1607	Sg_G43_29	Sg_CA25_21	0.4654	0.4654	0.001	0.001	Positive
edge_1608	Sg_G43_29	Sg_CB03_47	-0.4595	0.4595	0.001	0.001	Negative
edge_1609	Sg_G43_29	Sg_CD23A_20	-0.4394	0.4394	0.001	0.001	Negative
edge_1610	Sg_G43_29	Sg_CD24A_10	0.5656	0.5656	0.001	0.001	Positive
edge_1611	Sg_G43_29	Sg_CD25A_53	0.5319	0.5319	0.001	0.001	Positive
edge_1612	Sg_G43_29	Sg_CD26A_19	0.4468	0.4468	0.001	0.001	Positive
edge_1613	Sg_G43_29	Sg_CD30A_34	0.5105	0.5105	0.001	0.001	Positive
edge_1614	Sg_G43_29	Sg_CE19A_15	0.3891	0.3891	0.001	0.001	Positive
edge_1615	Sg_G43_29	Sg_CG50A_49	0.431	0.431	0.001	0.001	Positive
edge_1616	Sg_G43_29	Sg_CK05A_18	0.5237	0.5237	0.001	0.001	Positive
edge_1617	Sg_G43_29	Sg_CM21_15	0.4538	0.4538	0.001	0.001	Positive
edge_1618	Sg_G43_29	Sg_CM21_57	0.4622	0.4622	0.001	0.001	Positive
edge_1619	Sg_G43_29	Sg_CM31A_43	-0.4434	0.4434	0.001	0.001	Negative
edge_1620	Sg_G43_29	Sg_CM33A_9	-0.4456	0.4456	0.001	0.001	Negative
edge_1621	Sg_G43_29	Sg_D02_32	-0.5213	0.5213	0.001	0.001	Negative
edge_1622	Sg_G43_29	Sg_D10_17	0.5444	0.5444	0.001	0.001	Positive
edge_1623	Sg_G43_29	Sg_E10_50	-0.4173	0.4173	0.001	0.001	Negative
edge_1624	Sg_G43_29	Sg_EA57_9	-0.5069	0.5069	0.001	0.001	Negative
edge_1625	Sg_G43_29	Sg_EB13_4	0.5608	0.5608	0.001	0.001	Positive
edge_1626	Sg_G43_29	Sg_EB21_10	-0.5057	0.5057	0.001	0.001	Negative
edge_1627	Sg_G43_29	Sg_EM03_7	0.4453	0.4453	0.001	0.001	Positive
edge_1628	Sg_G43_29	Sg_EM12_46	0.5843	0.5843	0.001	0.001	Positive
edge_1629	Sg_G43_29	Sg_G26_22	0.4902	0.4902	0.001	0.001	Positive
edge_1630	Sg_G46_28	Sg_CA40A_55	0.4174	0.4174	0.001	0.001	Positive
edge_1631	Sg_G46_28	Sg_CD25A_53	0.4507	0.4507	0.001	0.001	Positive
edge_1632	Sg_G46_28	Sg_G43_29	0.4875	0.4875	0.001	0.001	Positive
edge_1633	Sg_G47_17	Gp_MJ2_113	0.5239	0.5239	0.001	0.001	Positive
edge_1634	Sg_G47_17	Gp_MJ3_477	0.5983	0.5983	0.001	0.001	Positive
edge_1635	Sg_G47_17	Sg_A17_17	0.457	0.457	0.001	0.001	Positive
edge_1636	Sg_G47_17	Sg_A22_19	0.4007	0.4007	0.001	0.001	Positive
edge_1637	Sg_G47_17	Sg_B03_38	-0.4505	0.4505	0.001	0.001	Negative
edge_1638	Sg_G47_17	Sg_B19_40	-0.3837	0.3837	0.001	0.001	Negative
edge_1639	Sg_G47_17	Sg_B25_10	0.5375	0.5375	0.001	0.001	Positive
edge_1640	Sg_G47_17	Sg_B26_35	-0.4954	0.4954	0.001	0.001	Negative
edge_1641	Sg_G47_17	Sg_C04_33	-0.3947	0.3947	0.001	0.001	Negative
edge_1642	Sg_G47_17	Sg_C14_34	-0.4424	0.4424	0.001	0.001	Negative
edge_1643	Sg_G47_17	Sg_CA40A_55	-0.3958	0.3958	0.001	0.001	Negative
edge_1644	Sg_G47_17	Sg_CE19A_36	0.5394	0.5394	0.001	0.001	Positive
edge_1645	Sg_G47_17	Sg_CM17_58	-0.4025	0.4025	0.001	0.001	Negative
edge_1646	Sg_G47_17	Sg_CM17_7	-0.3959	0.3959	0.001	0.001	Negative
edge_1647	Sg_G47_17	Sg_CM35A_15	-0.5774	0.5774	0.001	0.001	Negative
edge_1648	Sg_G47_17	Sg_E04_12	0.4339	0.4339	0.001	0.001	Positive
edge_1649	Sg_G47_17	Sg_EB13_4	0.4211	0.4211	0.001	0.001	Positive
edge_1650	Sg_G47_17	Sg_G06_9	0.4203	0.4203	0.001	0.001	Positive
edge_1651	Sg_G47_17	Sg_G18_19	0.5261	0.5261	0.001	0.001	Positive
edge_1652	Sg_H04_45	Sg_A22_8	-0.4339	0.4339	0.001	0.001	Negative
edge_1653	Sg_H04_45	Sg_A28_8	0.4495	0.4495	0.001	0.001	Positive
edge_1654	Sg_H04_45	Sg_A37_36	-0.4382	0.4382	0.001	0.001	Negative
edge_1655	Sg_H04_45	Sg_C02_30	0.8261	0.8261	0.001	0.001	Positive
edge_1656	Sg_H04_45	Sg_CA11_3	0.5773	0.5773	0.001	0.001	Positive
edge_1657	Sg_H04_45	Sg_CA13_9	0.4059	0.4059	0.001	0.001	Positive
edge_1658	Sg_H04_45	Sg_CM17_16	0.4927	0.4927	0.001	0.001	Positive
edge_1659	Sg_H04_45	Sg_D03_78	0.6062	0.6062	0.001	0.001	Positive
edge_1660	Sg_H04_45	Sg_G21_58	0.7208	0.7208	0.001	0.001	Positive
edge_1661	Sg_I01_33	Sg_A19_18	-0.4621	0.4621	0.001	0.001	Negative
edge_1662	Sg_I01_33	Sg_CD23A_20	-0.4156	0.4156	0.001	0.001	Negative
edge_1663	Sg_I01_33	Sg_CD26A_19	0.4626	0.4626	0.001	0.001	Positive
edge_1664	Sg_I01_33	Sg_CE19A_15	0.4688	0.4688	0.001	0.001	Positive
edge_1665	Sg_I01_33	Sg_CM32A_26	-0.4285	0.4285	0.001	0.001	Negative
edge_1666	Sg_I01_33	Sg_CM33A_9	-0.4968	0.4968	0.001	0.001	Negative
edge_1667	Sg_I01_33	Sg_D02_32	-0.3862	0.3862	0.001	0.001	Negative
edge_1668	Sg_I01_33	Sg_EM03_7	0.4388	0.4388	0.001	0.001	Positive
edge_1669	Sg_I01_33	Sg_EM12_46	0.3895	0.3895	0.001	0.001	Positive
edge_1670	Sg_I01_33	Sg_G39_28	0.4611	0.4611	0.001	0.001	Positive
edge_1671	Sg_I05_27	Gp_MJ1_12	-0.4846	0.4846	0.001	0.001	Negative
edge_1672	Sg_I05_27	Gp_MJ1_272	-0.4509	0.4509	0.001	0.001	Negative
edge_1673	Sg_I05_27	Gp_MJ1_444	-0.4169	0.4169	0.001	0.001	Negative
edge_1674	Sg_I05_27	Gp_NH_148	-0.3754	0.3754	0.001	0.001	Negative
edge_1675	Sg_I05_27	Gp_meta27_511	0.4995	0.4995	0.001	0.001	Positive
edge_1676	Sg_I05_27	Sg_A11_10	-0.4402	0.4402	0.001	0.001	Negative
edge_1677	Sg_I05_27	Sg_A17_17	-0.4673	0.4673	0.001	0.001	Negative
edge_1678	Sg_I05_27	Sg_A20_2	0.3948	0.3948	0.001	0.001	Positive
edge_1679	Sg_I05_27	Sg_A22_8	-0.5021	0.5021	0.001	0.001	Negative
edge_1680	Sg_I05_27	Sg_B15_35	-0.4598	0.4598	0.001	0.001	Negative
edge_1681	Sg_I05_27	Sg_CA11_52	-0.4397	0.4397	0.001	0.001	Negative
edge_1682	Sg_I05_27	Sg_CA9_20	-0.5492	0.5492	0.001	0.001	Negative
edge_1683	Sg_I05_27	Sg_CD23A_20	-0.4316	0.4316	0.001	0.001	Negative
edge_1684	Sg_I05_27	Sg_CM17_7	0.4753	0.4753	0.001	0.001	Positive
edge_1685	Sg_I05_27	Sg_CM31A_43	-0.4666	0.4666	0.001	0.001	Negative
edge_1686	Sg_I05_27	Sg_D02_32	-0.5462	0.5462	0.001	0.001	Negative
edge_1687	Sg_I05_27	Sg_E04_12	-0.4926	0.4926	0.001	0.001	Negative
edge_1688	Sg_I05_27	Sg_E10_50	-0.3729	0.3729	0.001	0.001	Negative
edge_1689	Sg_I05_27	Sg_EM34_4	0.4042	0.4042	0.001	0.001	Positive
edge_1690	Sg_I05_27	Sg_G09_4	0.4537	0.4537	0.001	0.001	Positive
edge_1691	Sg_I05_27	Sg_G18_19	0.46	0.46	0.001	0.001	Positive
edge_1692	Sg_I05_27	Sg_G22_16	0.3892	0.3892	0.001	0.001	Positive
