"SampleID"	"Group"	"Sg_A27_31"	"Sg_B04_2"	"Sg_D18_45"	"Sg_M12_6"	"Sg_A11_10"	"Sg_YB37_28"	"Sg_OB03r2_39"	"Sg_OB24r1_18"	"Gp_MJ4_197"	"Gp_NH_148"	"Sg_K36_16"	"Sg_K15_44"	"Sg_M02_5"	"Sg_P27_36"	"Sg_OA11r1_9"	"Sg_Z17_26"	"Sg_CM33A_60"	"Sg_M07_27"	"Sg_OM21r1_55"	"Sg_B07_53"	"Sg_K36_3"	"Sg_E06_10"	"Sg_Z03_24"	"Sg_CK52A_43"	"Sg_B07_50"	"Sg_K40_4"	"Sg_CA25_21"	"Sg_G18_1"	"Sg_B26_4"	"Sg_CM17_7"	"Sg_G09_4"	"Sg_CM32A_26"	"Sg_G18_19"	"Sg_M07_39"	"Sg_I05_27"
"G46"	"C"	0.000774003199145816	0.012391128942563	0.0000171888365584309	0.00196609956987464	0.0000889775068907012	0.00280582479115564	0.000233060401571666	0.018774253953938	0.0000111221883613377	0.0000343776731168618	0.000711314501109186	0.000451965290683448	0.0000293221329526175	0.0000131444044270354	0.0000419609833632284	0.00111575771424874	0.0000940330470549456	0.0000242665927883731	0.000111727437629801	0.000155205083042303	0.000538920581508452	0.000299287977723268	0.00212433797701549	0.0000313443490183152	0.0000308387950018908	0.000168855041485763	0.000158238407140849	0.0144477226813776	0.000180988337879949	0.000168349487469338	0.00404190436131339	0.00118855749261386	0.0013735902626252	0.00276487491582526	0.000567737160444645
"G47"	"Y"	0.000252777008212219	0.00133516815737694	0.000529315055196388	0.00267235853081958	0.00343523954160406	0.000406970983221673	0.000265921412639255	0.0112581823917558	0.0000111221883613377	0.000376132188219783	0.00308893504035332	0.000672386841844504	0.0000348832271332863	0.000529315055196388	0.0000318499030347396	0.0000111221883613377	0.00000404443213139551	0	0.00000505554016424439	0.00297872426477279	0.000762375456768054	0.0000551053877902638	0.00011273854566265	0.00000960552631206434	0.00000101110803284888	0.00000404443213139551	0.00170927812953103	0.00000707775622994214	0.00000758331024636658	0.0000682497922172993	0.000253788116245068	0.000128916274188232	0.00156620634288291	0.0000166832825420065	0.000146610664763087
"H02"	"C"	0.00000657220221351771	0.000207782700750444	0.00000252777008212219	0.000062183144020206	0.00000657220221351771	0.000054094279757415	0.00000404443213139551	0.000259854764442162	0.00000151666204927332	0.000000505554016424439	0.00000505554016424439	0.0000187054986077042	0	0.000000505554016424439	0	0.0101019803561931	0.000135994030418174	0.0175720465028806	0.00145195113517099	0.0785964607174418	0.000257832548376464	0.000452976398716297	0.0164148333592851	0.0312164438521598	0.000455504168798419	0.000248227022064399	0.0003599544596942	0.00411622080172778	0.000685531246271539	0.00311219052510885	0.000496959598145223	0.00136449029032956	0.00430327578780482	0.00316830702093196	0.0044787030315041
"H03"	"L"	0.000768947658981572	0.00052274285298287	0.000595037077331565	0.0000677442382008748	0.0000687553462337237	0.000125377396073261	0.0000525776177081416	0.00505301239416227	0.00000303332409854663	0.0000551053877902638	0.000693114556517906	0.000189582756159165	0.0000151666204927332	0.00130180159229293	0.0000136499584434599	0.0000136499584434599	0.0000374109972154085	0.000074821994430817	0.0000409498753303795	0.000696653434632877	0.0000318499030347396	0.0000586442659052349	0.000748725498324594	0.0000323554570511641	0.0000237610387719486	0.0000328610110675885	0.0010798633790826	0.000212332686898264	0.000033366565084013	0.00027451583091847	0.000148127326812361	0.00017542724369928	0.000325576786577339	0.000645086924957584	0.000262382534524284
"H04"	"C"	0.0000141555124598843	0.000445898642486355	0.00000454998614781995	0.0000353887811497107	0.0000181999445912798	0.0000945386010713701	0.00000808886426279102	0.000106671897465557	0.00000151666204927332	0.00000353887811497107	0.000036905443198984	0.0000353887811497107	0.00000353887811497107	0.000000505554016424439	0.00000859441827921546	0.000138016246483872	0.00153385088583175	0.0000803830886114858	0.00215264900193526	0.000251765900179371	0.00473956890397911	0.00180078340650385	0.00936993814041055	0.000657725775368195	0.000594025969298716	0.0601053170127015	0.00153031200771678	0.00550750545492784	0.000476737437488246	0.00747967167299957	0.0457940939157585	0.009979130730202	0.00268145850311522	0.00115822425162839	0.0380737785309409
"H05"	"L"	0.000357932243628503	0.0015950229218191	0.000115266315744772	0.000412026523385918	0.00149441767255064	0.000468648573225455	0.0000470165235274728	0.00282958582992758	0.0000237610387719486	0.0000485331855767461	0.000254293670261493	0.000496454044128799	0.0000520720636917172	0.00048179297765249	0.000618798116103513	0.000605653711676478	0.00189886088569019	0.0000712831163158459	0.00133415704934409	0.00144234560885892	0.000950441550877945	0.001783089015929	0.00708432843215566	0.000445393088469931	0.00032001569239667	0.00222544878030038	0.00121686851753362	0.00247519246441405	0.000466626357159757	0.00457475829462475	0.00266881965270461	0.00273251945877409	0.00220825994374195	0.000663286869548864	0.0136625972938705
"H06"	"C"	0.0000460054154946239	0.0000465109695110484	0.0000141555124598843	0.0000500498476260195	0.000327599002643036	0.0000884719528742768	0.000012638850410611	0.0005854315510195	0.00000101110803284888	0.0000116277423777621	0.0000116277423777621	0.0000743164404143925	0.00000556109418066883	0.0000181999445912798	0.00000606664819709327	0.00000202221606569776	0.0000758331024636658	0.0000111221883613377	0.000106166343449132	0.000000505554016424439	0.0000232554847555242	0.000191099418208438	0.0000874608448414279	0.000128410720171807	0.0000935274930385212	0.0000879663988578524	0.000249238130097248	0.00262635311532496	0.000256821440343615	0.00097268592760062	0.000385232160515422	0.000556614972083307	0.000660253545450317	0.00000657220221351771	0.00496706821137011
"H07"	"C"	0.00775974859809871	0.0104078405361299	0.0014003846254957	0.010868905799109	0.00102829686940731	0.000881180650627797	0.000944374902680852	0.0103668906607995	0.00307073509576204	0.00014003846254957	0.00649586355703761	0.0022052266196434	0.000524765069048568	0.00285638019279808	0.0000545998337738394	0.00464503030290774	0.0000197166066405531	0.0000136499584434599	0.0000419609833632284	0.000444381980437082	0.000359448905677776	0.000210816024848991	0.00223808763071099	0.00000505554016424439	0.0000252777008212219	0.0000232554847555242	0.00132252930696633	0.00093274716030309	0.000057633157872386	0.000447415304535628	0.0103825628353087	0.000353382257480683	0.000974202589649894	0.00766268222694522	0.000236093725670213
"I01"	"C"	0.000861464043987244	0.0000328610110675885	0.0000571276038559616	0.00315010707634068	0.00079725868390134	0.0012866349718002	0.000472187451340426	0.134628529019812	0.0000111221883613377	0.00103284685555513	0.00597665958216972	0.00180988337879949	0.0000667331301680259	0.0000166832825420065	0.000128410720171807	0.0000935274930385212	0.0000348832271332863	0.00000859441827921546	0.0000591498199216593	0.0167242324173369	0.00017542724369928	0.0000773497645129392	0.00755398811341397	0.0000298276869690419	0.0000146610664763087	0.0000586442659052349	0.00330834548348153	0.00228914858636986	0.0000318499030347396	0.0000803830886114858	0.0650011021077558	0.000197166066405531	0.00237408166112916	0.000434270900108593	0.000919602755876054
"I02"	"L"	0.000163293947305094	0.0001799772298471	0.0000353887811497107	0.0003827043904333	0.000115771869761197	0.000238621495752335	0.0000262888088540708	0.0013528625479518	0.0000591498199216593	0.000214354902963962	0.0000813941966443347	0.000146105110746663	0.000149138434845209	0.0000915052769728234	0.0000267943628704953	0.000141049570582418	0.000434270900108593	0.0000606664819709327	0.00165417274174076	0.000155205083042303	0.000375121080186934	0.150986740329257	0.00951098771099297	0.000100605249268463	0.000111727437629801	0.00287710790747148	0.000123860734023988	0.00435787562157866	0.000213343794931113	0.00112890211867577	0.000439326440272837	0.0017087725755146	0.000945386010713701	0.0000202221606569776	0.00162990614895239
"I03"	"C"	0.00000303332409854663	0.00000101110803284888	0.000000505554016424439	0.000000505554016424439	0.00000606664819709327	0.00000859441827921546	0.000000505554016424439	0.0000131444044270354	0	0	0	0.00000505554016424439	0.00000202221606569776	0.00000101110803284888	0.000000505554016424439	0.00119411858679452	0.000107683005498405	0.0000156721745091576	0.0137824135957631	0.000629414750448426	0.0000874608448414279	0.000526281731097841	0.00256063109318978	0.0000247721468047975	0.0000262888088540708	0.0185593934969576	0.000248227022064399	0.00253788116245068	0.0000551053877902638	0.000212332686898264	0.00586240437445779	0.00393674912589711	0.000646098032990433	0.00129674605212869	0.00113749653695499
"I04"	"L"	0.0000697664542665726	0.000196154958372682	0.0000171888365584309	0.000105660789432708	0.000803325332098433	0.000551053877902638	0.00000707775622994214	0.000168855041485763	0.00000657220221351771	0.00000353887811497107	0.0000409498753303795	0.0000940330470549456	0.00000657220221351771	0.000012638850410611	0.0000101110803284888	0.00140493461164352	0.000510609556588683	0.000230532631489544	0.00171433366969527	0.00210563247840779	0.00105660789432708	0.00320268469404882	0.00844881872248522	0.000931230498253816	0.000438820886256413	0.0149123268224717	0.00325121787962557	0.00398882118958882	0.001257818392864	0.00671577955418225	0.00257377549761682	0.00562529954075473	0.00177853902978118	0.00449134188191472	0.0376971407887047
"I05"	"C"	0.000813941966443347	0.00156064524870224	0.00174365580264789	0.00321330132839373	0.00395343240843911	0.00138319578893726	0.00039180436272894	0.000983302561945534	0.0000743164404143925	0.00017087725755146	0.00198531062249877	0.00133112372524555	0.0000899886149235501	0.000342260069119345	0.0000545998337738394	0.000850847409642331	0.000140544016565994	0.00010363857336701	0.000658736883401044	0.0100114861872532	0.00125579617679831	0.000769453212997996	0.00406819317016746	0.000295749099608297	0.000245193697965853	0.0082931080854265	0.00529466721401315	0.0042759758709179	0.000606664819709327	0.00327144004028254	0.00120827409925441	0.00280228591304066	0.0011521576034313	0.00208086033160299	0.0246806415278247
"I06"	"L"	0.00129522939007941	0.00219713775538061	0.00490336840530063	0.00861261822380674	0.000470165235274728	0.000621325886185635	0.000724964459552645	0.00289935228419416	0.000305860179936785	0.000178460567797827	0.0126808113939742	0.00256770884941973	0.0000743164404143925	0.00415818178509101	0.0000960552631206434	0.00165568940379004	0.0000202221606569776	0.00000960552631206434	0.0000136499584434599	0.002254770913253	0.0016010895700162	0.0000556109418066883	0.0135240754933702	0.0000894830609071257	0.00000758331024636658	0.0000131444044270354	0.00239834825391754	0.00000353887811497107	0.000304849071903937	0.000108694113531254	0.00395899350261978	0.000203738268619049	0.00679414042672803	0.000535887257409905	0.000321532354445943
"I07"	"C"	0.00082000861464044	0.00123254069204278	0.00144537893295747	0.00478001322529307	0.000286649127312657	0.00125023508261764	0.000575826024707436	0.00185437213224484	0.000195143850339833	0.0000176943905748554	0.00952918765558425	0.00201564386348424	0.0000556109418066883	0.00700394534354418	0.0000551053877902638	0.00173708360043437	0.000232049293538817	0.000151666204927332	0.000648625803072555	0.000150149542878058	0.0000561164958231127	0.025006218314402	0.00113345210482359	0.000131444044270354	0.0000465109695110484	0.000118805193859743	0.000214860456980387	0.000249743684113673	0.000133466260336052	0.000742658850127501	0.00589020984536114	0.000730525553733314	0.00110564663392025	0.000265921412639255	0.00203030492996055
"I09"	"Y"	0.000547514999787667	0.00117743530425252	0.000348832271332863	0.000352371149447834	0.0000940330470549456	0.000285638019279808	0.0000323554570511641	0.00101262469489815	0.0000343776731168618	0.0000485331855767461	0.000258843656409313	0.00017087725755146	0.0000353887811497107	0.00000960552631206434	0.0000212332686898264	0.0201513830946781	0.00120877965327083	0.000122849625991139	0.000160260623206547	0.00088269731267707	0.000356921135595654	0.00105761900235993	0.0326759782975772	0.000393321024778213	0.0000293221329526175	0.00498172927784642	0.00109907443170673	0.00210512692439136	0.000156216191075152	0.00239278715973687	0.033429759336066	0.00180078340650385	0.00610709251840722	0.0030388851927273	0.00422693713132473
