edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_910	Sg_CM35A_15	Sg_B15_22	-0.5185	0.5185	0.001	0.001	Negative
edge_911	Sg_CM35A_15	Sg_B15_23	-0.4627	0.4627	0.001	0.001	Negative
edge_912	Sg_CM35A_15	Sg_B19_58	0.4989	0.4989	0.001	0.001	Positive
edge_913	Sg_CM35A_15	Sg_B26_35	0.4389	0.4389	0.001	0.001	Positive
edge_914	Sg_CM35A_15	Sg_B26_4	0.5198	0.5198	0.001	0.001	Positive
edge_915	Sg_CM35A_15	Sg_B27_18	-0.4052	0.4052	0.001	0.001	Negative
edge_916	Sg_CM35A_15	Sg_C02_30	0.4256	0.4256	0.001	0.001	Positive
edge_917	Sg_CM35A_15	Sg_C04_33	0.427	0.427	0.001	0.001	Positive
edge_918	Sg_CM35A_15	Sg_CA25_14	0.517	0.517	0.001	0.001	Positive
edge_919	Sg_CM35A_15	Sg_CA40A_55	0.5138	0.5138	0.001	0.001	Positive
edge_920	Sg_CM35A_15	Sg_CD28A_40	0.4656	0.4656	0.001	0.001	Positive
edge_921	Sg_CM35A_15	Sg_CG50A_22	0.59	0.59	0.001	0.001	Positive
edge_922	Sg_CM35A_15	Sg_CK05A_46	0.6499	0.6499	0.001	0.001	Positive
edge_923	Sg_CM35A_15	Sg_CK28A_36	-0.5125	0.5125	0.001	0.001	Negative
edge_924	Sg_CM35A_15	Sg_CK52A_43	0.6921	0.6921	0.001	0.001	Positive
edge_925	Sg_CM35A_15	Sg_CM17_58	0.5379	0.5379	0.001	0.001	Positive
edge_926	Sg_CM35A_15	Sg_CM17_7	0.7632	0.7632	0.001	0.001	Positive
edge_927	Sg_CM35A_15	Sg_CM21_15	-0.4835	0.4835	0.001	0.001	Negative
edge_928	Sg_CM35A_15	Sg_CM21_57	-0.4591	0.4591	0.001	0.001	Negative
edge_929	Sg_CM35A_15	Sg_CM29A_16	0.8223	0.8223	0.001	0.001	Positive
edge_930	Sg_CM35A_15	Sg_CM31A_43	-0.4894	0.4894	0.001	0.001	Negative
edge_931	Sg_CM35A_15	Sg_CM32A_26	0.6192	0.6192	0.001	0.001	Positive
edge_932	Sg_CM35A_15	Sg_CM32A_49	-0.5534	0.5534	0.001	0.001	Negative
edge_933	Sg_CM35A_15	Sg_CM33A_60	0.7048	0.7048	0.001	0.001	Positive
edge_934	Sg_D02_32	Gp_EAB_462	-0.6357	0.6357	0.001	0.001	Negative
edge_935	Sg_D02_32	Gp_MJ1_149	0.4951	0.4951	0.001	0.001	Positive
edge_936	Sg_D02_32	Gp_MJ1_272	0.617	0.617	0.001	0.001	Positive
edge_937	Sg_D02_32	Gp_MJ3_477	0.4561	0.4561	0.001	0.001	Positive
edge_938	Sg_D02_32	Gp_MJ4_197	0.4746	0.4746	0.001	0.001	Positive
edge_939	Sg_D02_32	Gp_YAB_333	-0.5392	0.5392	0.001	0.001	Negative
edge_940	Sg_D02_32	Sg_A15_26	0.6286	0.6286	0.001	0.001	Positive
edge_941	Sg_D02_32	Sg_A17_17	0.7257	0.7257	0.001	0.001	Positive
edge_942	Sg_D02_32	Sg_A19_12	0.5456	0.5456	0.001	0.001	Positive
edge_943	Sg_D02_32	Sg_A19_51	0.4528	0.4528	0.001	0.001	Positive
edge_944	Sg_D02_32	Sg_A20_2	-0.4758	0.4758	0.001	0.001	Negative
edge_945	Sg_D02_32	Sg_A20_35	-0.5441	0.5441	0.001	0.001	Negative
edge_946	Sg_D02_32	Sg_A22_19	0.6632	0.6632	0.001	0.001	Positive
edge_947	Sg_D02_32	Sg_A22_3	0.6256	0.6256	0.001	0.001	Positive
edge_948	Sg_D02_32	Sg_A22_8	0.7298	0.7298	0.001	0.001	Positive
edge_949	Sg_D02_32	Sg_A27_23	-0.6176	0.6176	0.001	0.001	Negative
edge_950	Sg_D02_32	Sg_A27_31	0.5954	0.5954	0.001	0.001	Positive
edge_951	Sg_D02_32	Sg_A28_8	-0.6406	0.6406	0.001	0.001	Negative
edge_952	Sg_D02_32	Sg_B03_29	-0.7037	0.7037	0.001	0.001	Negative
edge_953	Sg_D02_32	Sg_B07_50	-0.6053	0.6053	0.001	0.001	Negative
edge_954	Sg_D02_32	Sg_B15_22	0.5232	0.5232	0.001	0.001	Positive
edge_955	Sg_D02_32	Sg_B15_35	0.7158	0.7158	0.001	0.001	Positive
edge_956	Sg_D02_32	Sg_B15_52	0.5343	0.5343	0.001	0.001	Positive
edge_957	Sg_D02_32	Sg_B19_58	-0.5614	0.5614	0.001	0.001	Negative
edge_958	Sg_D02_32	Sg_B26_35	-0.4752	0.4752	0.001	0.001	Negative
edge_959	Sg_D02_32	Sg_B27_18	0.5095	0.5095	0.001	0.001	Positive
edge_960	Sg_D02_32	Sg_B27_6	0.6067	0.6067	0.001	0.001	Positive
edge_961	Sg_D02_32	Sg_C02_30	-0.6217	0.6217	0.001	0.001	Negative
edge_962	Sg_D02_32	Sg_C14_34	-0.4657	0.4657	0.001	0.001	Negative
edge_963	Sg_D02_32	Sg_CA11_3	-0.488	0.488	0.001	0.001	Negative
edge_964	Sg_D02_32	Sg_CA11_45	0.3843	0.3843	0.001	0.001	Positive
edge_965	Sg_D02_32	Sg_CA11_52	0.463	0.463	0.001	0.001	Positive
edge_966	Sg_D02_32	Sg_CA13_9	-0.4554	0.4554	0.001	0.001	Negative
edge_967	Sg_D02_32	Sg_CA9_20	0.6689	0.6689	0.001	0.001	Positive
edge_968	Sg_D02_32	Sg_CD23A_20	0.4703	0.4703	0.001	0.001	Positive
edge_969	Sg_D02_32	Sg_CE19A_36	0.6122	0.6122	0.001	0.001	Positive
edge_970	Sg_D02_32	Sg_CG50A_49	-0.6109	0.6109	0.001	0.001	Negative
edge_971	Sg_D02_32	Sg_CK05A_46	-0.4455	0.4455	0.001	0.001	Negative
edge_972	Sg_D02_32	Sg_CK28A_36	0.4932	0.4932	0.001	0.001	Positive
edge_973	Sg_D02_32	Sg_CK52A_43	-0.6327	0.6327	0.001	0.001	Negative
edge_974	Sg_D02_32	Sg_CM17_16	-0.5943	0.5943	0.001	0.001	Negative
edge_975	Sg_D02_32	Sg_CM17_7	-0.6729	0.6729	0.001	0.001	Negative
edge_976	Sg_D02_32	Sg_CM29A_16	-0.6279	0.6279	0.001	0.001	Negative
edge_977	Sg_D02_32	Sg_CM31A_43	0.5001	0.5001	0.001	0.001	Positive
edge_978	Sg_D02_32	Sg_CM32A_49	0.5181	0.5181	0.001	0.001	Positive
edge_979	Sg_D02_32	Sg_CM33A_60	-0.6454	0.6454	0.001	0.001	Negative
edge_980	Sg_D02_32	Sg_CM35A_15	-0.5941	0.5941	0.001	0.001	Negative
edge_981	Sg_D02_9	Gp_MJ1_12	0.4559	0.4559	0.001	0.001	Positive
edge_982	Sg_D02_9	Gp_NH_148	0.5565	0.5565	0.001	0.001	Positive
edge_983	Sg_D02_9	Gp_meta27_16	0.4308	0.4308	0.001	0.001	Positive
edge_984	Sg_D02_9	Gp_meta27_511	-0.4351	0.4351	0.001	0.001	Negative
edge_985	Sg_D02_9	Sg_A22_8	0.5152	0.5152	0.001	0.001	Positive
edge_986	Sg_D02_9	Sg_A27_31	0.5255	0.5255	0.001	0.001	Positive
edge_987	Sg_D02_9	Sg_B04_2	0.4659	0.4659	0.001	0.001	Positive
edge_988	Sg_D02_9	Sg_B07_12	-0.4503	0.4503	0.001	0.001	Negative
edge_989	Sg_D02_9	Sg_B07_62	-0.4168	0.4168	0.001	0.001	Negative
edge_990	Sg_D02_9	Sg_B15_22	0.5282	0.5282	0.001	0.001	Positive
edge_991	Sg_D02_9	Sg_B15_25	0.3933	0.3933	0.001	0.001	Positive
edge_992	Sg_D02_9	Sg_B27_18	0.365	0.365	0.001	0.001	Positive
edge_993	Sg_D02_9	Sg_C04_25	0.5788	0.5788	0.001	0.001	Positive
edge_994	Sg_D02_9	Sg_CA11_52	0.5815	0.5815	0.001	0.001	Positive
edge_995	Sg_D02_9	Sg_CA25_21	-0.4305	0.4305	0.001	0.001	Negative
edge_996	Sg_D02_9	Sg_CA9_20	0.6318	0.6318	0.001	0.001	Positive
edge_997	Sg_D02_9	Sg_CD24A_10	-0.5844	0.5844	0.001	0.001	Negative
edge_998	Sg_D02_9	Sg_CE19A_24	-0.4079	0.4079	0.001	0.001	Negative
edge_999	Sg_D02_9	Sg_CK05A_46	-0.592	0.592	0.001	0.001	Negative
edge_1000	Sg_D02_9	Sg_CK52A_74	-0.4166	0.4166	0.001	0.001	Negative
edge_1001	Sg_D02_9	Sg_CM31A_43	0.5548	0.5548	0.001	0.001	Positive
edge_1002	Sg_D03_75	Gp_MJ1_12	0.4909	0.4909	0.001	0.001	Positive
edge_1003	Sg_D03_75	Gp_YAB_333	-0.4806	0.4806	0.001	0.001	Negative
edge_1004	Sg_D03_75	Sg_A11_47	0.3781	0.3781	0.001	0.001	Positive
edge_1005	Sg_D03_75	Sg_A19_18	0.4777	0.4777	0.001	0.001	Positive
edge_1006	Sg_D03_75	Sg_A22_8	0.447	0.447	0.001	0.001	Positive
edge_1007	Sg_D03_75	Sg_A27_23	-0.4369	0.4369	0.001	0.001	Negative
edge_1008	Sg_D03_75	Sg_CA9_20	0.3875	0.3875	0.001	0.001	Positive
edge_1009	Sg_D03_75	Sg_CD27A_46	0.4899	0.4899	0.001	0.001	Positive
edge_1010	Sg_D03_75	Sg_CG50A_22	0.4645	0.4645	0.001	0.001	Positive
edge_1011	Sg_D03_75	Sg_D02_32	0.4088	0.4088	0.001	0.001	Positive
edge_1012	Sg_D03_78	Gp_MJ1_149	-0.4331	0.4331	0.001	0.001	Negative
edge_1013	Sg_D03_78	Gp_MJ3_423	-0.4426	0.4426	0.001	0.001	Negative
edge_1014	Sg_D03_78	Sg_A17_17	-0.4409	0.4409	0.001	0.001	Negative
edge_1015	Sg_D03_78	Sg_A19_11	-0.4466	0.4466	0.001	0.001	Negative
edge_1016	Sg_D03_78	Sg_A19_18	0.4106	0.4106	0.001	0.001	Positive
edge_1017	Sg_D03_78	Sg_A19_36	-0.5491	0.5491	0.001	0.001	Negative
edge_1018	Sg_D03_78	Sg_A22_19	-0.4596	0.4596	0.001	0.001	Negative
edge_1019	Sg_D03_78	Sg_A22_3	-0.4493	0.4493	0.001	0.001	Negative
edge_1020	Sg_D03_78	Sg_A33_4	-0.5161	0.5161	0.001	0.001	Negative
edge_1021	Sg_D03_78	Sg_B03_29	0.5095	0.5095	0.001	0.001	Positive
edge_1022	Sg_D03_78	Sg_B14_1	-0.4464	0.4464	0.001	0.001	Negative
edge_1023	Sg_D03_78	Sg_B15_22	-0.5366	0.5366	0.001	0.001	Negative
edge_1024	Sg_D03_78	Sg_B15_35	-0.4797	0.4797	0.001	0.001	Negative
edge_1025	Sg_D03_78	Sg_B19_58	0.4216	0.4216	0.001	0.001	Positive
edge_1026	Sg_D03_78	Sg_B25_10	-0.4269	0.4269	0.001	0.001	Negative
edge_1027	Sg_D03_78	Sg_B26_4	0.5064	0.5064	0.001	0.001	Positive
edge_1028	Sg_D03_78	Sg_B27_18	-0.4821	0.4821	0.001	0.001	Negative
edge_1029	Sg_D03_78	Sg_B27_6	-0.4596	0.4596	0.001	0.001	Negative
edge_1030	Sg_D03_78	Sg_C02_30	0.7706	0.7706	0.001	0.001	Positive
edge_1031	Sg_D03_78	Sg_CA11_3	0.6646	0.6646	0.001	0.001	Positive
edge_1032	Sg_D03_78	Sg_CA11_52	-0.4475	0.4475	0.001	0.001	Negative
edge_1033	Sg_D03_78	Sg_CA13_9	0.5506	0.5506	0.001	0.001	Positive
edge_1034	Sg_D03_78	Sg_CB03_44	-0.5107	0.5107	0.001	0.001	Negative
edge_1035	Sg_D03_78	Sg_CK52A_43	0.4702	0.4702	0.001	0.001	Positive
edge_1036	Sg_D03_78	Sg_CM17_7	0.5659	0.5659	0.001	0.001	Positive
edge_1037	Sg_D03_78	Sg_CM29A_16	0.4805	0.4805	0.001	0.001	Positive
edge_1038	Sg_D03_78	Sg_CM31A_43	-0.4451	0.4451	0.001	0.001	Negative
edge_1039	Sg_D03_78	Sg_CM33A_9	0.5288	0.5288	0.001	0.001	Positive
edge_1040	Sg_D03_78	Sg_D02_32	-0.5366	0.5366	0.001	0.001	Negative
edge_1041	Sg_D09_14	Gp_YAB_339	0.7232	0.7232	0.001	0.001	Positive
edge_1042	Sg_D09_14	Sg_A11_12	0.8488	0.8488	0.001	0.001	Positive
edge_1043	Sg_D09_14	Sg_A11_2	0.8291	0.8291	0.001	0.001	Positive
edge_1044	Sg_D09_14	Sg_B25_38	0.8303	0.8303	0.001	0.001	Positive
edge_1045	Sg_D09_14	Sg_C03_36	0.7048	0.7048	0.001	0.001	Positive
edge_1046	Sg_D09_14	Sg_CD22A_44	0.448	0.448	0.001	0.001	Positive
edge_1047	Sg_D09_14	Sg_CG50A_74	0.8651	0.8651	0.001	0.001	Positive
edge_1048	Sg_D09_14	Sg_CM31A_52	0.8754	0.8754	0.001	0.001	Positive
edge_1049	Sg_D10_17	Gp_MJ2_113	0.7256	0.7256	0.001	0.001	Positive
edge_1050	Sg_D10_17	Gp_MJ3_477	0.7201	0.7201	0.001	0.001	Positive
edge_1051	Sg_D10_17	Gp_meta27_511	0.4608	0.4608	0.001	0.001	Positive
edge_1052	Sg_D10_17	Sg_B07_12	0.457	0.457	0.001	0.001	Positive
edge_1053	Sg_D10_17	Sg_B07_38	0.4862	0.4862	0.001	0.001	Positive
edge_1054	Sg_D10_17	Sg_B07_53	0.6714	0.6714	0.001	0.001	Positive
edge_1055	Sg_D10_17	Sg_B07_62	0.5942	0.5942	0.001	0.001	Positive
edge_1056	Sg_D10_17	Sg_B08_36	0.6151	0.6151	0.001	0.001	Positive
edge_1057	Sg_D10_17	Sg_B14_13	0.4788	0.4788	0.001	0.001	Positive
edge_1058	Sg_D10_17	Sg_B15_23	0.8909	0.8909	0.001	0.001	Positive
edge_1059	Sg_D10_17	Sg_B26_35	-0.405	0.405	0.001	0.001	Negative
edge_1060	Sg_D10_17	Sg_C04_25	-0.5867	0.5867	0.001	0.001	Negative
edge_1061	Sg_D10_17	Sg_CA25_21	0.493	0.493	0.001	0.001	Positive
edge_1062	Sg_D10_17	Sg_CD24A_10	0.4527	0.4527	0.001	0.001	Positive
edge_1063	Sg_D10_17	Sg_CD30A_34	0.7632	0.7632	0.001	0.001	Positive
edge_1064	Sg_D10_17	Sg_CE19A_24	0.4768	0.4768	0.001	0.001	Positive
edge_1065	Sg_D10_17	Sg_CE19A_36	0.4485	0.4485	0.001	0.001	Positive
edge_1066	Sg_D10_17	Sg_CK05A_18	0.4935	0.4935	0.001	0.001	Positive
edge_1067	Sg_D10_17	Sg_CK05A_56	0.637	0.637	0.001	0.001	Positive
edge_1068	Sg_D10_17	Sg_CK28A_36	0.6333	0.6333	0.001	0.001	Positive
edge_1069	Sg_D10_17	Sg_CK51A_47	0.5308	0.5308	0.001	0.001	Positive
edge_1070	Sg_D10_17	Sg_CK52A_74	0.664	0.664	0.001	0.001	Positive
edge_1071	Sg_D10_17	Sg_CM21_15	0.5964	0.5964	0.001	0.001	Positive
edge_1072	Sg_D10_17	Sg_CM21_57	0.8284	0.8284	0.001	0.001	Positive
edge_1073	Sg_D10_17	Sg_CM35A_15	-0.4413	0.4413	0.001	0.001	Negative
edge_1074	Sg_D18_45	Gp_MJ1_12	0.6499	0.6499	0.001	0.001	Positive
edge_1075	Sg_D18_45	Gp_YAB_333	-0.4246	0.4246	0.001	0.001	Negative
edge_1076	Sg_D18_45	Sg_A20_2	-0.4048	0.4048	0.001	0.001	Negative
edge_1077	Sg_D18_45	Sg_A22_8	0.5427	0.5427	0.001	0.001	Positive
edge_1078	Sg_D18_45	Sg_A27_23	-0.4222	0.4222	0.001	0.001	Negative
edge_1079	Sg_D18_45	Sg_A27_31	0.7065	0.7065	0.001	0.001	Positive
edge_1080	Sg_D18_45	Sg_B04_2	0.4964	0.4964	0.001	0.001	Positive
edge_1081	Sg_D18_45	Sg_B19_30	0.4594	0.4594	0.001	0.001	Positive
edge_1082	Sg_D18_45	Sg_C04_25	0.4215	0.4215	0.001	0.001	Positive
edge_1083	Sg_D18_45	Sg_CA9_20	0.6624	0.6624	0.001	0.001	Positive
edge_1084	Sg_D18_45	Sg_CD24A_1	0.4579	0.4579	0.001	0.001	Positive
edge_1085	Sg_D18_45	Sg_CD24A_10	-0.4839	0.4839	0.001	0.001	Negative
edge_1086	Sg_D18_45	Sg_CK05A_46	-0.4077	0.4077	0.001	0.001	Negative
edge_1087	Sg_D18_45	Sg_CK28A_47	-0.374	0.374	0.001	0.001	Negative
edge_1088	Sg_D18_45	Sg_D02_9	0.4823	0.4823	0.001	0.001	Positive
edge_1089	Sg_E04_12	Gp_MJ1_272	0.5552	0.5552	0.001	0.001	Positive
edge_1090	Sg_E04_12	Gp_MJ1_444	0.4763	0.4763	0.001	0.001	Positive
edge_1091	Sg_E04_12	Gp_MJ2_113	0.529	0.529	0.001	0.001	Positive
edge_1092	Sg_E04_12	Gp_MJ3_477	0.6496	0.6496	0.001	0.001	Positive
edge_1093	Sg_E04_12	Sg_A15_26	0.5885	0.5885	0.001	0.001	Positive
edge_1094	Sg_E04_12	Sg_A17_17	0.7792	0.7792	0.001	0.001	Positive
edge_1095	Sg_E04_12	Sg_A19_12	0.5184	0.5184	0.001	0.001	Positive
edge_1096	Sg_E04_12	Sg_A19_51	0.5615	0.5615	0.001	0.001	Positive
edge_1097	Sg_E04_12	Sg_A20_35	-0.4244	0.4244	0.001	0.001	Negative
edge_1098	Sg_E04_12	Sg_A22_19	0.786	0.786	0.001	0.001	Positive
edge_1099	Sg_E04_12	Sg_A22_3	0.7691	0.7691	0.001	0.001	Positive
edge_1100	Sg_E04_12	Sg_A22_8	0.4316	0.4316	0.001	0.001	Positive
edge_1101	Sg_E04_12	Sg_A27_23	-0.4596	0.4596	0.001	0.001	Negative
edge_1102	Sg_E04_12	Sg_A28_8	-0.5194	0.5194	0.001	0.001	Negative
edge_1103	Sg_E04_12	Sg_B03_29	-0.6715	0.6715	0.001	0.001	Negative
edge_1104	Sg_E04_12	Sg_B07_38	0.5359	0.5359	0.001	0.001	Positive
edge_1105	Sg_E04_12	Sg_B07_50	-0.5634	0.5634	0.001	0.001	Negative
edge_1106	Sg_E04_12	Sg_B08_36	0.4181	0.4181	0.001	0.001	Positive
edge_1107	Sg_E04_12	Sg_B15_35	0.7445	0.7445	0.001	0.001	Positive
edge_1108	Sg_E04_12	Sg_B15_52	0.631	0.631	0.001	0.001	Positive
edge_1109	Sg_E04_12	Sg_B19_58	-0.6352	0.6352	0.001	0.001	Negative
edge_1110	Sg_E04_12	Sg_B25_10	0.6389	0.6389	0.001	0.001	Positive
edge_1111	Sg_E04_12	Sg_B26_35	-0.4372	0.4372	0.001	0.001	Negative
edge_1112	Sg_E04_12	Sg_B26_4	-0.463	0.463	0.001	0.001	Negative
edge_1113	Sg_E04_12	Sg_B27_18	0.4324	0.4324	0.001	0.001	Positive
edge_1114	Sg_E04_12	Sg_B27_6	0.4223	0.4223	0.001	0.001	Positive
edge_1115	Sg_E04_12	Sg_C02_30	-0.6805	0.6805	0.001	0.001	Negative
edge_1116	Sg_E04_12	Sg_C04_33	-0.3693	0.3693	0.001	0.001	Negative
edge_1117	Sg_E04_12	Sg_C14_34	-0.5971	0.5971	0.001	0.001	Negative
edge_1118	Sg_E04_12	Sg_CA11_3	-0.6211	0.6211	0.001	0.001	Negative
edge_1119	Sg_E04_12	Sg_CA13_9	-0.5373	0.5373	0.001	0.001	Negative
edge_1120	Sg_E04_12	Sg_CA9_20	0.4374	0.4374	0.001	0.001	Positive
edge_1121	Sg_E04_12	Sg_CE19A_36	0.6558	0.6558	0.001	0.001	Positive
edge_1122	Sg_E04_12	Sg_CK05A_18	0.4448	0.4448	0.001	0.001	Positive
edge_1123	Sg_E04_12	Sg_CK28A_36	0.6494	0.6494	0.001	0.001	Positive
edge_1124	Sg_E04_12	Sg_CK52A_43	-0.6971	0.6971	0.001	0.001	Negative
edge_1125	Sg_E04_12	Sg_CM17_16	-0.4083	0.4083	0.001	0.001	Negative
edge_1126	Sg_E04_12	Sg_CM17_7	-0.7061	0.7061	0.001	0.001	Negative
edge_1127	Sg_E04_12	Sg_CM29A_16	-0.5603	0.5603	0.001	0.001	Negative
edge_1128	Sg_E04_12	Sg_CM32A_49	0.6918	0.6918	0.001	0.001	Positive
edge_1129	Sg_E04_12	Sg_CM33A_60	-0.4971	0.4971	0.001	0.001	Negative
edge_1130	Sg_E04_12	Sg_CM35A_15	-0.6158	0.6158	0.001	0.001	Negative
edge_1131	Sg_E04_12	Sg_D02_32	0.7226	0.7226	0.001	0.001	Positive
edge_1132	Sg_E04_12	Sg_D03_78	-0.5317	0.5317	0.001	0.001	Negative
edge_1133	Sg_E06_10	Gp_MJ1_444	-0.4386	0.4386	0.001	0.001	Negative
edge_1134	Sg_E06_10	Gp_MJ3_477	-0.4228	0.4228	0.001	0.001	Negative
edge_1135	Sg_E06_10	Sg_A17_17	-0.4603	0.4603	0.001	0.001	Negative
edge_1136	Sg_E06_10	Sg_A22_19	-0.4361	0.4361	0.001	0.001	Negative
edge_1137	Sg_E06_10	Sg_A22_3	-0.5501	0.5501	0.001	0.001	Negative
edge_1138	Sg_E06_10	Sg_A22_8	-0.4455	0.4455	0.001	0.001	Negative
edge_1139	Sg_E06_10	Sg_B03_29	0.6277	0.6277	0.001	0.001	Positive
edge_1140	Sg_E06_10	Sg_B07_50	0.5652	0.5652	0.001	0.001	Positive
edge_1141	Sg_E06_10	Sg_B15_35	-0.4671	0.4671	0.001	0.001	Negative
edge_1142	Sg_E06_10	Sg_B19_58	0.5389	0.5389	0.001	0.001	Positive
edge_1143	Sg_E06_10	Sg_B26_35	0.4471	0.4471	0.001	0.001	Positive
edge_1144	Sg_E06_10	Sg_B27_6	-0.4087	0.4087	0.001	0.001	Negative
edge_1145	Sg_E06_10	Sg_C02_30	0.4628	0.4628	0.001	0.001	Positive
edge_1146	Sg_E06_10	Sg_CK05A_46	0.548	0.548	0.001	0.001	Positive
edge_1147	Sg_E06_10	Sg_CK52A_43	0.5833	0.5833	0.001	0.001	Positive
edge_1148	Sg_E06_10	Sg_CM17_7	0.6289	0.6289	0.001	0.001	Positive
edge_1149	Sg_E06_10	Sg_CM29A_16	0.6746	0.6746	0.001	0.001	Positive
edge_1150	Sg_E06_10	Sg_CM32A_26	0.4528	0.4528	0.001	0.001	Positive
edge_1151	Sg_E06_10	Sg_CM32A_49	-0.4996	0.4996	0.001	0.001	Negative
edge_1152	Sg_E06_10	Sg_CM33A_60	0.573	0.573	0.001	0.001	Positive
edge_1153	Sg_E06_10	Sg_CM35A_15	0.7049	0.7049	0.001	0.001	Positive
edge_1154	Sg_E06_10	Sg_D02_32	-0.5607	0.5607	0.001	0.001	Negative
edge_1155	Sg_E06_10	Sg_E04_12	-0.5889	0.5889	0.001	0.001	Negative
edge_1156	Sg_E06_24	Gp_MJ2_113	-0.4315	0.4315	0.001	0.001	Negative
edge_1157	Sg_E06_24	Sg_B19_40	0.6685	0.6685	0.001	0.001	Positive
edge_1158	Sg_E06_24	Sg_CB03_47	0.5907	0.5907	0.001	0.001	Positive
edge_1159	Sg_E06_24	Sg_CD22A_44	0.3769	0.3769	0.001	0.001	Positive
edge_1160	Sg_E10_50	Gp_EAB_462	-0.5032	0.5032	0.001	0.001	Negative
edge_1161	Sg_E10_50	Gp_MJ1_12	0.7026	0.7026	0.001	0.001	Positive
edge_1162	Sg_E10_50	Gp_MJ1_272	0.3999	0.3999	0.001	0.001	Positive
edge_1163	Sg_E10_50	Gp_MJ4_197	0.6748	0.6748	0.001	0.001	Positive
edge_1164	Sg_E10_50	Sg_A15_26	0.4085	0.4085	0.001	0.001	Positive
edge_1165	Sg_E10_50	Sg_A19_12	0.4047	0.4047	0.001	0.001	Positive
edge_1166	Sg_E10_50	Sg_A22_8	0.7769	0.7769	0.001	0.001	Positive
edge_1167	Sg_E10_50	Sg_A27_23	-0.4031	0.4031	0.001	0.001	Negative
edge_1168	Sg_E10_50	Sg_A27_31	0.6087	0.6087	0.001	0.001	Positive
edge_1169	Sg_E10_50	Sg_B03_29	-0.4029	0.4029	0.001	0.001	Negative
edge_1170	Sg_E10_50	Sg_B07_50	-0.5011	0.5011	0.001	0.001	Negative
edge_1171	Sg_E10_50	Sg_B15_22	0.4438	0.4438	0.001	0.001	Positive
edge_1172	Sg_E10_50	Sg_B15_35	0.4478	0.4478	0.001	0.001	Positive
edge_1173	Sg_E10_50	Sg_B19_58	-0.4273	0.4273	0.001	0.001	Negative
edge_1174	Sg_E10_50	Sg_B26_35	-0.385	0.385	0.001	0.001	Negative
edge_1175	Sg_E10_50	Sg_B27_6	0.5011	0.5011	0.001	0.001	Positive
edge_1176	Sg_E10_50	Sg_CA11_52	0.4335	0.4335	0.001	0.001	Positive
edge_1177	Sg_E10_50	Sg_CA9_20	0.7477	0.7477	0.001	0.001	Positive
edge_1178	Sg_E10_50	Sg_CK05A_46	-0.5703	0.5703	0.001	0.001	Negative
edge_1179	Sg_E10_50	Sg_CK52A_43	-0.5275	0.5275	0.001	0.001	Negative
edge_1180	Sg_E10_50	Sg_CM17_7	-0.548	0.548	0.001	0.001	Negative
edge_1181	Sg_E10_50	Sg_CM29A_16	-0.5247	0.5247	0.001	0.001	Negative
edge_1182	Sg_E10_50	Sg_CM31A_43	0.4717	0.4717	0.001	0.001	Positive
edge_1183	Sg_E10_50	Sg_CM32A_49	0.4417	0.4417	0.001	0.001	Positive
edge_1184	Sg_E10_50	Sg_CM33A_39	-0.3897	0.3897	0.001	0.001	Negative
edge_1185	Sg_E10_50	Sg_CM33A_60	-0.5131	0.5131	0.001	0.001	Negative
edge_1186	Sg_E10_50	Sg_D02_32	0.6493	0.6493	0.001	0.001	Positive
edge_1187	Sg_E10_50	Sg_D02_9	0.5272	0.5272	0.001	0.001	Positive
edge_1188	Sg_E10_50	Sg_D18_45	0.5701	0.5701	0.001	0.001	Positive
edge_1189	Sg_E10_50	Sg_E06_10	-0.4544	0.4544	0.001	0.001	Negative
edge_1190	Sg_EA47_17	Gp_YAB_339	0.6191	0.6191	0.001	0.001	Positive
edge_1191	Sg_EA47_17	Sg_A11_12	0.8063	0.8063	0.001	0.001	Positive
edge_1192	Sg_EA47_17	Sg_A11_2	0.7054	0.7054	0.001	0.001	Positive
edge_1193	Sg_EA47_17	Sg_B25_38	0.763	0.763	0.001	0.001	Positive
edge_1194	Sg_EA47_17	Sg_C03_36	0.5794	0.5794	0.001	0.001	Positive
edge_1195	Sg_EA47_17	Sg_CG50A_74	0.6847	0.6847	0.001	0.001	Positive
edge_1196	Sg_EA47_17	Sg_CM31A_52	0.7431	0.7431	0.001	0.001	Positive
edge_1197	Sg_EA47_17	Sg_D09_14	0.789	0.789	0.001	0.001	Positive
edge_1198	Sg_EA47_9	Gp_MJ1_444	0.4842	0.4842	0.001	0.001	Positive
edge_1199	Sg_EA47_9	Sg_D18_45	0.4466	0.4466	0.001	0.001	Positive
edge_1200	Sg_EA57_9	Gp_MJ4_65	0.4967	0.4967	0.001	0.001	Positive
edge_1201	Sg_EA57_9	Gp_NH_148	0.5598	0.5598	0.001	0.001	Positive
edge_1202	Sg_EA57_9	Sg_A19_11	0.5627	0.5627	0.001	0.001	Positive
edge_1203	Sg_EA57_9	Sg_A22_8	0.4479	0.4479	0.001	0.001	Positive
edge_1204	Sg_EA57_9	Sg_A27_31	0.4076	0.4076	0.001	0.001	Positive
edge_1205	Sg_EA57_9	Sg_A33_4	0.5054	0.5054	0.001	0.001	Positive
edge_1206	Sg_EA57_9	Sg_B03_29	-0.4401	0.4401	0.001	0.001	Negative
